r,l,t
120.0,941,498.9241609573364
180.0,1226,502.62713146209717
420.0,1638,507.62105417251587
760.0,4500,521.0798184871674
420.0,1789,526.4280226230621
760.0,4500,539.9086933135986
760.0,4500,552.5967900753021
760.0,4500,565.3980197906494
140.0,1329,569.4272937774658
640.0,2149,577.975418806076
120.0,942,581.0697121620178
780.0,4500,594.3936700820923
100.0,941,598.3771712779999
100.0,941,601.4239974021912
780.0,4500,615.7963936328888
100.0,941,618.8740956783295
780.0,4500,632.6465032100677
180.0,1369,636.8292877674103
100.0,941,639.6922645568848
220.0,1330,643.8883826732635
240.0,1476,648.5771250724792
80.0,941,651.5331358909607
120.0,841,654.2081747055054
80.0,941,657.1034843921661
760.0,4500,670.6862683296204
220.0,1548,675.395537853241
80.0,724,677.6082937717438
800.0,4500,690.9917969703674
360.0,1589,695.8467574119568
100.0,941,698.8221898078918
640.0,2150,705.5327451229095
760.0,4500,719.7933139801025
100.0,990,723.0925567150116
100.0,942,725.9895470142365
780.0,4500,739.0847609043121
780.0,4500,751.561038017273
100.0,942,754.3625466823578
780.0,4500,767.500152349472
140.0,1231,771.1299760341644
760.0,4500,790.4966309070587
200.0,1476,799.3674380779266
100.0,842,802.0337834358215
160.0,1432,806.4498114585876
760.0,4500,825.8035509586334
780.0,4500,858.1518564224243
760.0,4500,904.3786597251892
100.0,941,917.469648361206
100.0,942,930.1274561882019
100.0,941,941.2839634418488
780.0,4500,977.6700735092163
620.0,2141,997.1746821403503
180.0,1380,1011.6551866531372
760.0,4500,1047.6294083595276
220.0,1324,1058.9835045337677
760.0,4500,1099.345235824585
760.0,4500,1132.5772547721863
760.0,4500,1173.2815568447113
80.0,942,1181.158753156662
100.0,941,1188.0683779716492
100.0,941,1194.8595757484436
300.0,1648,1208.621144771576
760.0,2359,1230.1961271762848
280.0,1508,1245.9641454219818
740.0,4500,1280.844898700714
80.0,841,1287.8980598449707
780.0,4500,1331.1567933559418
280.0,1516,1343.1386580467224
440.0,1821,1356.7047336101532
780.0,4500,1395.050490140915
780.0,4500,1429.62566280365
720.0,2214,1448.4888727664948
80.0,943,1456.7987926006317
260.0,1440,1472.8261079788208
740.0,4500,1509.9769639968872
760.0,4500,1548.323828458786
800.0,4500,1581.5143976211548
780.0,4500,1619.2799067497253
500.0,1788,1635.7289135456085
80.0,942,1643.1718990802765
240.0,1492,1654.213164806366
780.0,4500,1690.9065787792206
780.0,4500,1728.0072815418243
100.0,941,1735.104578256607
600.0,2117,1752.7296676635742
100.0,942,1761.1292026042938
760.0,4500,1800.0093698501587
780.0,4500,1835.087788105011
120.0,942,1843.4463725090027
100.0,841,1851.6416516304016
120.0,941,1860.7689125537872
80.0,941,1868.6619639396667
120.0,941,1875.6727426052094
780.0,4500,1909.318165063858
780.0,4500,1945.3678028583527
300.0,1648,1957.3413383960724
780.0,4500,1994.6698324680328
780.0,4500,2030.739845752716
120.0,941,2037.6715741157532
260.0,1477,2049.121773958206
760.0,4500,2092.3533062934875
120.0,841,2099.1695535182953
660.0,2157,2115.0020463466644
660.0,2158,2132.834207057953
140.0,990,2141.570355653763
80.0,942,2150.043611764908
120.0,941,2158.9433109760284
780.0,4500,2192.7359755039215
540.0,4500,2232.522123336792
760.0,4500,2266.2082345485687
780.0,4500,2303.76074886322
760.0,4500,2338.5437529087067
100.0,941,2346.228107213974
140.0,990,2354.9818110466003
660.0,2158,2374.058062314987
100.0,941,2383.435842514038
760.0,4500,2416.9174559116364
120.0,941,2424.3426916599274
720.0,2216,2443.400346517563
100.0,941,2452.1234996318817
800.0,4500,2489.062113761902
80.0,824,2495.421242237091
760.0,4500,2533.4864871501923
80.0,943,2541.783547639847
120.0,941,2549.6317236423492
100.0,941,2556.765268802643
760.0,4500,2593.269695043564
80.0,941,2601.6635863780975
680.0,2157,2621.8891332149506
760.0,4500,2655.9430017471313
580.0,2117,2675.804451227188
760.0,4500,2716.0918374061584
220.0,1476,2727.581551551819
780.0,4500,2766.5277903079987
600.0,2117,2783.773734331131
780.0,4500,2831.1070766448975
140.0,842,2841.512067556381
780.0,4500,2895.226941347122
760.0,4500,2949.4955394268036
160.0,1528,2968.74467587471
700.0,2214,2995.4971885681152
100.0,941,3006.9383778572083
700.0,2214,3033.820075273514
640.0,2149,3060.450161933899
760.0,4500,3114.6847257614136
760.0,4500,3168.8245074748993
100.0,941,3180.562803506851
800.0,4500,3235.492215156555
620.0,2141,3262.219583272934
620.0,2141,3288.8725774288177
580.0,2117,3314.5705313682556
740.0,4500,3368.5003623962402
740.0,4500,3422.9224877357483
80.0,941,3435.0545060634613
780.0,4500,3490.5346388816833
740.0,4500,3544.6375131607056
760.0,4500,3598.8082122802734
640.0,2149,3624.8217692375183
780.0,4500,3678.9389095306396
