l,t
1000,3.4860639572143555
2000,6.992454528808594
3000,10.352203607559204
4000,13.697452545166016
5000,17.00571370124817
6000,20.280841827392578
7000,24.008498191833496
8000,27.431028842926025
9000,30.769892930984497
10000,34.1237108707428
11000,37.42327857017517
12000,40.76003623008728
13000,44.15765118598938
14000,47.29320168495178
15000,50.48447847366333
16000,54.01370167732239
17000,57.648831605911255
18000,61.29861068725586
19000,64.6898512840271
20000,68.14324760437012
21000,71.71256732940674
22000,75.25388717651367
23000,78.85028028488159
24000,82.18688654899597
25000,85.5188729763031
26000,88.77198147773743
27000,92.21414184570312
28000,95.68920350074768
29000,99.11644649505615
30000,102.40147137641907
31000,105.75592231750488
32000,109.07179307937622
33000,112.67947936058044
34000,116.27188348770142
35000,119.73106646537781
36000,123.21604609489441
37000,126.73471450805664
38000,130.24345755577087
39000,134.04009461402893
40000,137.56970739364624
41000,141.02645874023438
42000,144.5310001373291
43000,147.92031383514404
44000,151.40421533584595
45000,154.93028664588928
46000,158.37198781967163
47000,162.02094507217407
48000,165.43294715881348
49000,169.0041286945343
50000,172.98425197601318
51000,176.9905071258545
52000,180.83039236068726
53000,184.4467568397522
54000,188.32879829406738
55000,191.97242045402527
56000,195.3260383605957
57000,198.70355606079102
58000,202.08083391189575
59000,205.40179347991943
60000,208.708758354187
61000,211.98158025741577
62000,215.45814156532288
63000,218.75227737426758
64000,222.0116138458252
65000,225.4080138206482
66000,228.8298797607422
67000,232.2738139629364
68000,235.86185264587402
69000,239.36257553100586
70000,242.70577692985535
71000,246.21108531951904
72000,249.55889797210693
73000,252.98313450813293
74000,256.3217968940735
75000,259.7537291049957
76000,263.0731842517853
77000,266.3925223350525
78000,269.9075679779053
79000,273.3424813747406
80000,276.74757957458496
81000,280.18071269989014
82000,283.5994749069214
83000,287.2335321903229
84000,290.73988914489746
85000,294.2499945163727
86000,297.6520998477936
87000,301.10947608947754
88000,304.41371989250183
89000,307.71860432624817
90000,311.03243947029114
91000,314.4485206604004
92000,317.7733690738678
93000,321.3356354236603
94000,324.92065691947937
95000,328.28155517578125
96000,331.47214436531067
97000,335.0085241794586
98000,338.4033348560333
99000,341.6210482120514
100000,344.79625844955444
101000,348.2128188610077
102000,351.60068368911743
103000,355.1484773159027
104000,358.4115104675293
105000,361.66573095321655
106000,364.8448293209076
107000,368.16403365135193
108000,371.70739912986755
109000,375.1464476585388
110000,378.25145387649536
111000,381.5062212944031
112000,384.96859765052795
113000,388.25132942199707
114000,391.45595955848694
115000,394.7448163032532
116000,398.04050064086914
117000,401.4615354537964
118000,404.9951250553131
119000,408.5450918674469
120000,411.9908375740051
121000,415.3639681339264
122000,418.68863892555237
123000,422.1352400779724
124000,425.4586193561554
125000,428.740927696228
126000,432.1223363876343
127000,435.5797350406647
128000,439.01524662971497
129000,442.4355320930481
130000,446.06082820892334
131000,449.4437437057495
132000,452.9519214630127
133000,456.04511070251465
134000,459.1073377132416
135000,462.26302576065063
136000,465.66167974472046
137000,469.2141635417938
138000,472.8086380958557
139000,476.6107392311096
140000,480.3427698612213
141000,484.1438262462616
142000,487.76591753959656
143000,491.96239256858826
144000,495.5612561702728
145000,499.15092372894287
146000,502.6507761478424
147000,506.15499544143677
148000,509.4835443496704
149000,512.9293239116669
150000,516.5774302482605
151000,520.5374073982239
152000,524.335479259491
153000,528.0367324352264
154000,531.8633692264557
155000,535.5341265201569
156000,538.9967448711395
157000,542.4774618148804
158000,546.0025980472565
159000,549.6263086795807
160000,553.09468126297
161000,556.7877433300018
162000,560.3824224472046
163000,563.9362661838531
164000,567.5055904388428
165000,571.0148904323578
166000,574.4371914863586
167000,577.8747799396515
168000,581.1670792102814
169000,584.4079501628876
170000,587.4316458702087
171000,590.9311006069183
172000,594.192182302475
173000,597.6837511062622
174000,601.0886888504028
175000,604.4207909107208
176000,607.7205743789673
177000,610.957457780838
178000,613.9945135116577
179000,617.0194456577301
180000,620.4333124160767
181000,623.9431812763214
182000,627.7454533576965
183000,631.7683990001678
184000,635.3209638595581
185000,638.6527698040009
186000,642.3221607208252
187000,645.8177313804626
188000,649.4946756362915
189000,653.0200235843658
190000,656.4670987129211
191000,659.7612369060516
192000,663.0663092136383
193000,666.3316266536713
194000,669.6220350265503
195000,672.9756197929382
196000,676.4896788597107
197000,679.9678101539612
198000,683.4950451850891
199000,687.1622643470764
200000,691.0121397972107
201000,694.689555644989
202000,698.3583524227142
203000,701.8681869506836
204000,705.627601146698
205000,709.4138872623444
206000,713.3720874786377
207000,716.9450843334198
208000,720.4197700023651
209000,723.7338242530823
210000,727.0222203731537
211000,730.5844061374664
212000,734.0540606975555
213000,737.355299949646
214000,740.5481824874878
215000,743.7589855194092
216000,747.2316415309906
217000,750.5372166633606
218000,753.8492875099182
219000,757.0205221176147
220000,760.3027272224426
221000,763.6259346008301
222000,766.8947868347168
223000,770.0961027145386
224000,773.184595823288
225000,776.2266159057617
226000,779.6880450248718
227000,783.1522886753082
228000,786.7031905651093
229000,789.9986636638641
230000,793.4600045681
231000,796.9059271812439
232000,800.4422242641449
233000,803.918131351471
234000,807.3181829452515
235000,810.8599934577942
236000,814.1585690975189
237000,817.3440158367157
238000,820.3935141563416
239000,823.69553565979
240000,827.2225294113159
241000,830.673166513443
242000,834.0780811309814
243000,837.6421303749084
244000,841.4281740188599
245000,845.0140810012817
246000,848.4675190448761
247000,851.8567905426025
248000,854.9404096603394
249000,858.2059454917908
250000,861.9180340766907
251000,865.7373132705688
252000,869.3201026916504
253000,872.6262872219086
254000,875.8169531822205
255000,879.2576458454132
256000,883.0928537845612
257000,886.6431789398193
258000,890.2337145805359
259000,894.0043103694916
260000,897.442360162735
261000,900.8611540794373
262000,904.5144309997559
263000,908.6312470436096
264000,912.456479549408
265000,915.9679753780365
266000,919.3925561904907
267000,922.8812711238861
268000,926.46053814888
269000,930.3115584850311
270000,933.7900817394257
271000,937.6487240791321
272000,941.1780021190643
273000,944.6861877441406
274000,948.2259340286255
275000,951.8069539070129
276000,955.6341290473938
277000,959.3215594291687
278000,963.1008107662201
279000,966.6550476551056
280000,970.1935801506042
281000,973.5761375427246
282000,976.9007170200348
283000,980.2287592887878
284000,983.726401090622
285000,987.3722057342529
286000,990.9052441120148
287000,994.3645217418671
288000,997.7106256484985
289000,1001.0077331066132
290000,1004.3027937412262
291000,1007.5961964130402
292000,1011.0372221469879
293000,1014.643842458725
294000,1018.1747949123383
295000,1021.5375740528107
296000,1024.838366985321
297000,1028.316483259201
298000,1031.8844940662384
299000,5062.615759849548
300000,5067.009042739868
301000,5070.874812602997
302000,5074.6582362651825
303000,5078.17294549942
304000,5081.4379341602325
305000,5084.735032558441
306000,5088.489927768707
307000,5092.258840084076
308000,5095.809480667114
309000,5099.571823835373
310000,5103.2895567417145
311000,5107.068466901779
312000,5110.596988201141
313000,5113.992658376694
314000,5117.1434915065765
315000,5120.205507040024
