r,l,t
320.0,1800,1456.9073748588562
300.0,1748,1462.7122189998627
400.0,1839,1468.76220870018
340.0,1785,1474.6139106750488
340.0,1837,1480.5977392196655
580.0,4500,1494.8194031715393
280.0,1769,1500.6917073726654
460.0,2359,1508.3565602302551
460.0,1824,1514.2259225845337
300.0,1791,1520.0409812927246
340.0,1775,1525.9106001853943
380.0,1776,1531.7528474330902
420.0,1790,1537.5878419876099
40.0,631,1539.6891181468964
320.0,1812,1545.5823073387146
400.0,1788,1551.4487297534943
440.0,1852,1557.4811823368073
300.0,1771,1563.2600409984589
340.0,1819,1569.2751700878143
340.0,1792,1575.1863861083984
420.0,1787,1581.1642107963562
400.0,1787,1587.149734735489
360.0,1787,1593.033697605133
240.0,1615,1598.3446691036224
360.0,1788,1604.0468652248383
280.0,1745,1609.3864448070526
180.0,1607,1614.3440880775452
720.0,4500,1628.2613897323608
360.0,1787,1633.9842782020569
400.0,1788,1639.7412810325623
340.0,1787,1645.45960354805
580.0,2573,1653.5162954330444
200.0,1502,1658.3599326610565
340.0,1827,1664.072151184082
460.0,1819,1669.828485250473
260.0,1787,1675.5046739578247
240.0,1457,1680.3564505577087
360.0,1819,1686.3020238876343
320.0,1827,1692.0712502002716
280.0,1787,1697.9030883312225
440.0,1819,1703.5019240379333
380.0,1769,1709.1724643707275
440.0,1820,1714.7837324142456
340.0,1787,1720.2740893363953
880.0,2863,1729.0964181423187
400.0,1820,1734.858162164688
220.0,1775,1740.831300497055
400.0,1825,1746.760537147522
800.0,4500,1760.4275362491608
320.0,1791,1765.910930633545
360.0,1830,1771.6218049526215
240.0,1616,1776.7328686714172
360.0,1789,1782.34983253479
360.0,1819,1788.0908963680267
360.0,1787,1793.6540353298187
440.0,1810,1799.393413066864
280.0,1615,1804.4052538871765
320.0,1663,1809.5862617492676
360.0,1789,1815.331740140915
440.0,1819,1821.097089767456
240.0,1752,1826.7794501781464
400.0,1787,1832.4028899669647
380.0,1806,1838.1725461483002
320.0,1765,1843.6840126514435
280.0,1763,1849.1106796264648
460.0,1819,1854.7780137062073
300.0,1787,1860.3264117240906
300.0,1779,1866.1770572662354
360.0,1825,1872.4638350009918
420.0,1789,1878.5979261398315
260.0,1752,1884.4476873874664
240.0,1470,1889.3637254238129
440.0,1787,1894.9100332260132
360.0,1787,1900.6737744808197
280.0,1773,1906.388736486435
440.0,1787,1911.920972108841
360.0,1787,1917.4134497642517
260.0,1797,1922.8345732688904
340.0,1789,1928.3383212089539
300.0,1798,1933.9663865566254
300.0,1852,1939.551856994629
380.0,1823,1945.2084691524506
300.0,1787,1950.8653824329376
340.0,1669,1956.2896254062653
240.0,1788,1961.9005489349365
320.0,1788,1967.4783399105072
320.0,1829,1973.3459134101868
500.0,2134,1979.997861623764
440.0,1787,1985.6466581821442
300.0,1778,1991.2981996536255
260.0,1787,1997.064243555069
220.0,1787,2002.6175112724304
160.0,1615,2007.6070590019226
300.0,1787,2013.388519525528
260.0,1767,2019.4197344779968
320.0,1787,2025.119999885559
440.0,1823,2030.8410365581512
240.0,1607,2035.7213640213013
220.0,1631,2041.0874536037445
260.0,1615,2046.2262108325958
360.0,1766,2051.8426461219788
320.0,1770,2057.6525740623474
880.0,4500,2071.374876976013
300.0,1635,2076.4758200645447
260.0,1652,2081.505415916443
380.0,1773,2086.9490530490875
300.0,1740,2092.3634824752808
300.0,1639,2097.5154016017914
420.0,1766,2103.0322031974792
260.0,1603,2108.0340688228607
260.0,1790,2113.62123131752
320.0,1777,2119.131440639496
400.0,1787,2124.797231912613
740.0,4500,2138.7840101718903
340.0,1788,2144.292903661728
360.0,1847,2150.025177717209
320.0,1788,2155.545845746994
360.0,1791,2161.0223891735077
320.0,1663,2166.127681493759
320.0,1787,2171.524350166321
340.0,1826,2177.114180326462
320.0,1788,2182.5982234477997
340.0,1806,2188.1196501255035
380.0,1853,2193.785067796707
340.0,1776,2199.2542798519135
320.0,1824,2204.836396932602
320.0,1787,2210.2990090847015
220.0,1470,2214.784891843796
220.0,1761,2220.1879591941833
260.0,1821,2225.804696559906
360.0,1802,2231.313793182373
300.0,1787,2236.7444591522217
380.0,1789,2242.1995854377747
300.0,1787,2247.6746644973755
320.0,1790,2253.1647515296936
300.0,1819,2258.726799726486
360.0,1787,2264.2192273139954
380.0,1787,2269.6884734630585
280.0,1766,2275.1100158691406
320.0,1630,2280.0560779571533
240.0,1789,2285.4490401744843
420.0,1794,2290.9285700321198
460.0,1790,2296.359857082367
20.0,630,2298.330058813095
100.0,914,2301.138648748398
280.0,1820,2306.713881969452
260.0,1825,2312.3030095100403
360.0,1787,2317.7635900974274
300.0,1773,2323.1736404895782
340.0,1819,2328.8697044849396
400.0,1852,2334.633383512497
280.0,1792,2340.348793745041
360.0,1788,2345.842301130295
340.0,1809,2351.4614119529724
420.0,1790,2356.995688676834
500.0,1788,2362.544469356537
380.0,1844,2368.1786439418793
280.0,1787,2373.6376662254333
260.0,1796,2379.075366973877
380.0,1660,2384.1330370903015
420.0,1820,2389.66170501709
220.0,1787,2395.086646080017
420.0,1829,2400.588060617447
360.0,1774,2405.856876373291
260.0,1628,2410.841898918152
280.0,1852,2416.50838804245
340.0,1787,2421.888379096985
320.0,1787,2427.345860481262
360.0,1823,2432.849987268448
320.0,1807,2438.392478942871
300.0,1809,2444.0732877254486
400.0,1814,2449.942348718643
300.0,1777,2455.7855231761932
400.0,1819,2461.7262909412384
280.0,1631,2466.9214811325073
300.0,1809,2472.663801908493
340.0,1820,2478.6172528266907
200.0,1755,2484.5392501354218
300.0,1798,2490.242686033249
420.0,1819,2496.450325012207
280.0,1825,2502.8075878620148
340.0,1819,2508.494617700577
360.0,1820,2514.2591354846954
660.0,2420,2522.4229369163513
360.0,1819,2528.6157038211823
400.0,1851,2534.654333114624
320.0,1787,2540.5508716106415
420.0,1853,2546.5889427661896
320.0,1753,2552.2589337825775
360.0,1789,2558.0085039138794
380.0,1787,2563.8237891197205
340.0,1765,2569.618115901947
200.0,1787,2575.4834949970245
420.0,1789,2581.0963361263275
360.0,1831,2587.105755329132
300.0,1768,2592.805328130722
360.0,1855,2598.8114030361176
360.0,1765,2604.273253917694
340.0,1800,2609.971916437149
340.0,1790,2615.8182241916656
220.0,1755,2621.5657262802124
280.0,1628,2626.82803940773
280.0,1789,2632.6839480400085
300.0,1789,2638.3909826278687
480.0,1662,2643.530693769455
300.0,1787,2649.1061606407166
400.0,1787,2654.9748709201813
260.0,1661,2660.491027355194
380.0,1772,2666.325891017914
380.0,1787,2672.038249731064
360.0,1788,2677.709279537201
320.0,1766,2683.533276319504
400.0,1807,2689.3574635982513
