l,t
1000,3.566742420196533
2000,7.138377666473389
3000,10.737400770187378
4000,14.3523428440094
5000,17.861976861953735
6000,21.598754405975342
7000,25.203064441680908
8000,28.73064923286438
9000,32.16473340988159
10000,35.593827962875366
11000,39.10280776023865
12000,42.637670040130615
13000,46.09377360343933
14000,49.46688103675842
15000,52.70865058898926
16000,56.03550958633423
17000,59.396472215652466
18000,62.94534397125244
19000,66.47398447990417
20000,69.85202956199646
21000,73.12574410438538
22000,76.41000437736511
23000,79.75562405586243
24000,83.15637755393982
25000,86.46730065345764
26000,89.81267786026001
27000,93.18143010139465
28000,96.6830883026123
29000,100.22521734237671
30000,103.8556911945343
31000,107.32765913009644
32000,110.81132745742798
33000,114.39394235610962
34000,117.94969177246094
35000,121.51828908920288
36000,125.0839273929596
37000,128.41085982322693
38000,131.78422164916992
39000,135.25505375862122
40000,138.6310818195343
41000,142.16343688964844
42000,145.5344123840332
43000,148.85438632965088
44000,152.14537858963013
45000,155.47701239585876
46000,159.00219988822937
47000,162.5405993461609
48000,166.05282855033875
49000,169.63143730163574
50000,173.04603481292725
51000,176.73402905464172
52000,180.16398429870605
53000,183.58970952033997
54000,186.91168880462646
55000,190.4344449043274
56000,194.14456367492676
57000,197.46595335006714
58000,200.97828817367554
59000,204.5230267047882
60000,208.24348282814026
61000,211.5634469985962
62000,215.13501119613647
63000,218.72515320777893
64000,222.31515097618103
65000,225.63051891326904
66000,228.90020608901978
67000,232.26567244529724
68000,235.79139590263367
69000,239.35893416404724
70000,242.77795600891113
71000,246.1254358291626
72000,249.49638605117798
73000,252.8143594264984
74000,256.24270367622375
75000,259.6601004600525
76000,263.16870617866516
77000,266.6542868614197
78000,270.0161237716675
79000,273.3318693637848
80000,276.6846067905426
81000,280.2280168533325
82000,283.73753809928894
83000,287.00596380233765
84000,290.3029854297638
85000,293.7322270870209
86000,297.09672927856445
87000,300.4244451522827
88000,303.87005972862244
89000,307.23740220069885
90000,310.9008991718292
91000,314.4618992805481
92000,318.1206429004669
93000,321.71646881103516
94000,325.4208424091339
95000,328.934522151947
96000,332.3265907764435
97000,335.89289927482605
98000,339.3880019187927
99000,342.87847661972046
100000,346.3620262145996
101000,349.8290057182312
102000,353.50666975975037
103000,356.99768114089966
104000,360.4075553417206
105000,363.78026247024536
106000,367.6749315261841
107000,371.47439765930176
108000,375.02196073532104
109000,378.4851670265198
110000,382.1173973083496
111000,385.6783709526062
112000,389.06762647628784
113000,392.57176780700684
114000,396.07556796073914
115000,399.5699646472931
116000,403.4999794960022
117000,407.5226745605469
118000,410.9900884628296
119000,414.3586747646332
120000,417.79508876800537
121000,421.1892638206482
122000,424.706444978714
123000,428.1959834098816
124000,431.4238348007202
125000,434.78817534446716
126000,438.03698682785034
127000,441.48948979377747
128000,444.92769384384155
129000,448.6623501777649
130000,452.64327788352966
131000,456.30784726142883
132000,459.85659670829773
133000,463.5540397167206
134000,467.3165662288666
135000,470.899875164032
136000,474.6132924556732
137000,478.1594498157501
138000,481.68194556236267
139000,485.1375524997711
140000,488.79866433143616
141000,492.15429306030273
142000,495.4749186038971
143000,498.793151140213
144000,502.1418733596802
145000,505.52111554145813
146000,509.0701394081116
147000,512.5228514671326
148000,516.0792248249054
149000,519.5654821395874
150000,523.1771621704102
151000,526.6125104427338
152000,530.1050009727478
153000,533.6292970180511
154000,537.1505470275879
155000,540.6756398677826
156000,544.208829164505
157000,547.7355728149414
158000,551.2867023944855
159000,554.798773765564
160000,558.7392020225525
161000,562.4338383674622
162000,565.8713581562042
