l,t
1000,4.869420528411865
2000,9.35812759399414
3000,13.719193935394287
4000,17.980268478393555
5000,22.317046403884888
6000,26.960156440734863
7000,32.36594486236572
8000,37.03393816947937
9000,41.46631336212158
10000,46.67313051223755
11000,51.51260757446289
12000,56.05923819541931
13000,60.74370312690735
14000,65.25324058532715
15000,70.01586985588074
16000,74.72338771820068
17000,80.15275740623474
18000,86.20602369308472
19000,90.7220733165741
20000,96.46056604385376
21000,101.19432497024536
22000,106.07799363136292
23000,110.54043054580688
24000,115.35067796707153
25000,120.79446578025818
26000,125.25423216819763
27000,129.65017294883728
28000,134.12593293190002
29000,138.75431632995605
30000,143.28436851501465
31000,147.7186360359192
32000,152.10863161087036
33000,156.53656101226807
34000,161.36727571487427
35000,165.91567754745483
36000,170.50680828094482
37000,175.02941632270813
38000,179.3680865764618
39000,184.07744145393372
40000,189.71984457969666
41000,194.16065883636475
42000,198.35500621795654
43000,202.46116614341736
44000,206.89715790748596
45000,210.97122526168823
46000,215.41388034820557
47000,219.66039061546326
48000,224.05938816070557
49000,228.62518095970154
50000,233.30030465126038
51000,237.60758662223816
52000,241.8138461112976
53000,246.3597948551178
54000,250.72510814666748
55000,255.28969502449036
56000,259.5847625732422
57000,263.865788936615
58000,270.23944997787476
59000,274.62121415138245
60000,279.0569357872009
61000,283.46855878829956
62000,287.86806988716125
63000,292.18507838249207
64000,296.6718487739563
65000,301.2355628013611
66000,305.78002309799194
67000,310.2112274169922
68000,314.70176005363464
69000,319.05392384529114
70000,323.34226179122925
71000,327.9190857410431
72000,332.4626352787018
73000,337.2106993198395
74000,341.54592847824097
75000,345.99533247947693
76000,350.5266728401184
77000,354.9461557865143
78000,359.2685561180115
79000,363.77469968795776
80000,368.7499303817749
81000,373.31971979141235
82000,377.6942563056946
83000,382.3677086830139
84000,386.85197496414185
85000,391.33078956604004
86000,395.7739498615265
87000,400.06674361228943
88000,404.42303562164307
89000,408.79507875442505
90000,413.7447860240936
91000,418.06132316589355
92000,422.4919021129608
93000,426.89624094963074
94000,431.14217257499695
95000,435.6075932979584
96000,440.0579071044922
97000,444.4422450065613
98000,448.8221426010132
99000,453.2416934967041
100000,457.7674078941345
101000,462.2904300689697
102000,466.67854046821594
103000,471.2528064250946
104000,475.75763750076294
105000,480.1630849838257
106000,484.59960865974426
107000,488.8491048812866
108000,493.40158200263977
109000,497.66448736190796
110000,502.12833285331726
111000,506.38729977607727
112000,510.3697340488434
113000,514.5667731761932
114000,518.6847014427185
115000,522.8399369716644
116000,527.5290524959564
117000,532.4867095947266
118000,537.6511149406433
119000,542.0927214622498
120000,546.8111650943756
121000,551.1626689434052
122000,555.6665489673615
123000,560.0700907707214
124000,564.3239636421204
125000,568.5965831279755
126000,573.0108189582825
127000,577.6352832317352
128000,582.0592112541199
129000,586.3215062618256
130000,590.5866529941559
131000,595.0304417610168
132000,599.4547140598297
133000,603.9402327537537
134000,608.3342537879944
135000,612.590363740921
136000,617.2839710712433
137000,621.77028465271
138000,626.1906888484955
139000,630.564236164093
140000,635.1410295963287
141000,639.5087471008301
142000,643.7363889217377
143000,647.8955864906311
144000,652.2049984931946
145000,656.6070306301117
146000,661.0455846786499
147000,665.3212928771973
148000,669.6444861888885
149000,674.1739816665649
150000,678.7781717777252
151000,683.2078654766083
152000,687.5376365184784
153000,691.9266583919525
154000,696.7205393314362
155000,701.8663127422333
156000,706.497171163559
157000,711.0383021831512
158000,715.3579080104828
159000,719.8769340515137
160000,724.3455638885498
161000,728.8115997314453
162000,733.2366108894348
163000,737.6709372997284
164000,742.4522125720978
165000,747.0995433330536
166000,751.7283918857574
167000,756.3026432991028
168000,761.1636884212494
169000,766.1931459903717
170000,771.2329988479614
171000,775.9632935523987
172000,780.304221868515
173000,784.8386342525482
174000,789.1512770652771
175000,793.7082545757294
176000,798.1887528896332
177000,802.7323684692383
178000,807.5967547893524
179000,812.7924377918243
180000,817.5303521156311
181000,822.2642681598663
182000,826.949404001236
183000,832.4403092861176
184000,839.1673340797424
185000,844.3337597846985
186000,848.778382062912
187000,853.188898563385
188000,857.4687170982361
189000,861.8546857833862
190000,866.1760339736938
191000,870.5524773597717
192000,874.9455351829529
193000,879.527991771698
194000,884.3394491672516
195000,889.0029785633087
196000,893.6704506874084
197000,898.257443189621
198000,903.0100808143616
199000,907.816061258316
200000,912.2952978610992
201000,916.7271625995636
202000,921.0368196964264
203000,925.4598791599274
204000,930.431910276413
205000,934.6652066707611
206000,938.9460508823395
207000,943.2253239154816
208000,947.6276667118073
209000,951.9075353145599
210000,956.0400366783142
211000,960.166796207428
212000,964.7873456478119
213000,969.3218011856079
214000,973.7202425003052
215000,978.1201241016388
216000,982.5599181652069
217000,987.0040855407715
218000,991.3919322490692
219000,995.8436014652252
220000,1000.2017078399658
221000,1005.09468126297
222000,1010.1742520332336
223000,1014.968255519867
224000,1019.8830645084381
225000,1024.5920629501343
226000,1029.3847591876984
227000,1033.9641115665436
228000,1038.4199194908142
229000,1042.7244193553925
230000,1047.3272285461426
231000,1051.7029840946198
232000,1056.125099182129
233000,1060.6486637592316
