r,l,t
9664.833288013935,1509,5.3059000968933105
3646.2900344133377,411,6.720238208770752
3646.2900384664536,410,8.144710302352905
9860.444369614124,628,10.309588193893433
9748.222207725048,1133,14.102444887161255
3646.2900390028954,411,15.684534311294556
9843.83331501484,703,18.280073881149292
3638.701508164406,411,19.748566389083862
9826.499942719936,781,22.5276141166687
3635.8558029532433,335,23.762833833694458
3646.290035545826,334,24.967394590377808
3646.2900381088257,410,26.411982536315918
1032.040467262268,93,26.771628379821777
9848.555524468422,682,29.203797578811646
9860.611058056355,628,31.53365921974182
