r,l,t
645.9738566875458,71,0.2441408634185791
9823.833273112774,793,2.7392449378967285
9590.722163975239,1842,8.819702386856079
9731.5555357337,1208,12.834047794342041
9850.11108404398,675,15.185534477233887
9849.66666507721,677,17.50960898399353
9836.777727603912,735,20.044301748275757
8082.736077666283,830,22.88508439064026
3639.6500665545464,302,23.93657636642456
1.33514404296875e-05,4500,38.245208501815796
7737.4578005075455,1641,43.471529960632324
2987.984817802906,1232,47.62851595878601
9852.111085474491,666,49.91864633560181
2461.530346572399,255,50.80904197692871
9843.944412827492,703,53.23319053649902
1.901388168334961e-05,1311,57.630080699920654
5066.294255375862,589,59.63534879684448
3190.029506623745,938,62.80584979057312
3642.495773792267,369,64.08047127723694
9708.055550456047,1314,68.48573327064514
7725.126446545124,1197,72.52639698982239
9732.833333730698,1203,76.57761812210083
9732.666641533375,1203,80.62120199203491
9874.277731120586,566,82.57793855667114
9851.999984502792,666,84.8722550868988
9776.833306908607,1005,88.28946113586426
2.5033950805664062e-06,4500,102.94423699378967
5067.242819607258,563,104.8929340839386
9733.055499315262,1202,108.92660856246948
9753.333266735077,1110,112.68887138366699
3633.0101063251495,348,113.89040303230286
9732.77774488926,1203,117.95386815071106
5068.191390216351,563,119.90893626213074
1.245737075805664e-05,4500,133.87144899368286
2458.684645831585,255,134.69618153572083
8079.890367925167,1678,140.3041808605194
9851.555530667305,668,142.6136929988861
9729.666642606258,1217,146.72390794754028
9744.944405078888,1148,150.59569382667542
9.655952453613281e-06,4500,164.89662432670593
-4.947185516357422e-06,4500,179.4864718914032
9873.777753293514,568,181.46028017997742
9574.833292543888,1914,187.57720947265625
3136.9097752571106,1390,191.98078441619873
9867.888873755932,595,193.9073314666748
9731.611070930958,1208,197.67104125022888
3291.5261136889458,1702,202.9715666770935
9734.166606605053,1197,206.7901508808136
1.7523765563964844e-05,4500,220.44639086723328
5066.294253051281,563,222.4240689277649
5180.1222448349,523,224.24046111106873
3646.290040373802,453,225.78651547431946
3210.897957742214,1366,230.39918041229248
3638.701500058174,276,231.39434838294983
9783.611086130142,974,234.75649571418762
1.043081283569336e-05,4500,249.3412001132965
3646.290042221546,389,250.6827745437622
5066.294256746769,563,252.6418867111206
5066.2942569851875,563,254.59393620491028
7.867813110351562e-06,4500,268.38754534721375
2.7418136596679688e-05,4500,282.64266204833984
9855.555547595024,650,284.89087557792664
3294.3718333244324,1081,288.59317111968994
9.775161743164062e-06,4500,302.22785925865173
9579.722181200981,1892,308.5334379673004
9685.333293139935,1416,313.00062561035156
5065.345687747002,589,315.0147695541382
3214.692227303982,2055,321.70018339157104
3642.495773792267,396,323.0655868053436
3642.4957735538483,396,324.42254519462585
9825.055550932884,788,327.1153049468994
3021.1846418380737,1575,332.42049050331116
2.7120113372802734e-05,4500,346.6668703556061
4245.784136533737,431,348.0477566719055
645.9738566279411,72,348.3211557865143
9753.611066758633,1109,352.0817413330078
2.4199485778808594e-05,4500,366.7448453903198
2461.5303462147713,255,367.6380069255829
9730.999952018261,1211,371.7621576786041
9732.277751505375,1205,375.8309648036957
