l,t
1000,3.206859827041626
2000,6.477832555770874
3000,9.787702322006226
4000,13.16957139968872
5000,16.634440183639526
6000,20.04007315635681
7000,23.491743326187134
8000,26.8264319896698
9000,30.037538528442383
10000,33.24056696891785
11000,36.29774188995361
12000,39.420578956604004
13000,42.56912565231323
14000,45.94887065887451
15000,49.3300302028656
16000,52.79685187339783
17000,56.183677196502686
18000,59.537044525146484
19000,62.96290731430054
20000,66.35480046272278
21000,69.71121621131897
22000,73.07881689071655
23000,76.40593695640564
24000,79.77949523925781
25000,83.2175178527832
26000,86.65450835227966
27000,90.05451917648315
28000,93.35883688926697
29000,96.57769536972046
30000,99.77046036720276
31000,103.02004957199097
32000,106.45118522644043
33000,109.78131127357483
34000,113.17557621002197
35000,116.5574460029602
36000,120.01966381072998
37000,123.36689949035645
38000,126.44851469993591
39000,129.37671446800232
40000,132.4675805568695
41000,135.6325180530548
42000,138.95686388015747
43000,142.34096765518188
44000,145.73169040679932
45000,149.11514687538147
46000,152.50279450416565
47000,155.78512620925903
48000,159.03166317939758
49000,162.11508965492249
50000,165.12515306472778
51000,168.46916723251343
52000,171.73573279380798
53000,174.85879850387573
54000,178.061838388443
55000,181.41175150871277
56000,184.70850467681885
57000,187.8404722213745
58000,191.00156497955322
59000,194.21815156936646
60000,197.29533219337463
61000,200.47013449668884
62000,203.55831265449524
63000,206.72650933265686
64000,210.03426051139832
65000,213.01452112197876
66000,215.95388507843018
67000,218.87416100502014
68000,222.14014649391174
69000,225.59260058403015
70000,228.98059606552124
71000,232.51041626930237
72000,235.90680050849915
73000,239.20591402053833
74000,242.3938443660736
75000,245.58806586265564
76000,248.78317499160767
77000,252.21260571479797
78000,255.68547821044922
79000,258.9060709476471
80000,261.8895263671875
81000,264.83110880851746
82000,267.7869119644165
83000,270.9402027130127
84000,274.0435209274292
85000,277.1969676017761
86000,280.3968036174774
87000,283.74095010757446
88000,287.193959236145
89000,290.6008071899414
90000,293.65951013565063
91000,296.5984265804291
92000,299.5283589363098
93000,302.53990936279297
94000,305.847195148468
