loss
183.9403533935547
165.7279052734375
185.48675537109375
148.30796813964844
175.38034057617188
452.0354919433594
292.8761901855469
148.85159301757812
491.71197509765625
220.41763305664062
313.6251525878906
327.9663391113281
262.602783203125
436.2959289550781
348.359375
476.55157470703125
743.7074584960938
1185.8280029296875
733.8011474609375
1748.0478515625
1753.6593017578125
2115.17236328125
1793.71240234375
1710.0140380859375
3131.750732421875
5390.19873046875
2787.598876953125
2365.001220703125
1207.0155029296875
10847.568359375
21490.1640625
11856.21875
12977.6640625
7744.85595703125
13282.70703125
22987.04296875
17233.43359375
21259.5
21633.13671875
27939.0625
56756.6484375
95525.875
167087.46875
83499.546875
108905.859375
111317.3828125
132115.171875
245564.9375
395662.46875
176473.65625
464587.125
486444.5
678581.5
736453.375
550856.3125
1118794.25
850205.125
596528.9375
1156588.375
1026324.3125
3740945.25
3860848.0
2933079.25
1951103.5
2510898.0
4383889.0
4552019.0
4134173.75
14851058.0
10885260.0
5466160.5
13057989.0
11170164.0
10715957.0
9080274.0
12121417.0
15338796.0
11249046.0
10362491.0
11042197.0
17759334.0
15160690.0
17506712.0
25413854.0
33952816.0
31389700.0
55118752.0
79966336.0
43337648.0
68634632.0
51593264.0
84397456.0
100709088.0
65083408.0
98869392.0
149249568.0
111292048.0
153126336.0
108628016.0
169755744.0
194492576.0
246323680.0
256997248.0
162142848.0
247127696.0
426679072.0
441295424.0
420164480.0
803043648.0
602072768.0
739576704.0
343240000.0
530336832.0
937766144.0
406411328.0
701051904.0
1043737600.0
475009536.0
1034387136.0
769410944.0
390084832.0
929670144.0
1336013056.0
1097211136.0
800266752.0
1044816384.0
582830720.0
1579105024.0
1004768704.0
1831515648.0
1905189632.0
700844544.0
659094016.0
2201107968.0
3279416832.0
2985291264.0
1825099520.0
2223710976.0
3874063104.0
1217360128.0
2766627072.0
3403066368.0
4899672064.0
4187356160.0
4087506688.0
3433338624.0
6511159296.0
3780513792.0
7139973632.0
3005785856.0
4774805504.0
3684113408.0
3300676096.0
6577859072.0
5032999936.0
5726641152.0
11870437376.0
5563168256.0
2953143808.0
6388039680.0
5680483328.0
5783222784.0
6388817920.0
6486283264.0
2304416256.0
6059920384.0
6672975360.0
2995253504.0
5553120256.0
4404239360.0
3487784960.0
3492543744.0
5395423232.0
3087397888.0
3891363840.0
1639952128.0
4775445504.0
4266651648.0
6656265216.0
4710746112.0
5067699200.0
5173422080.0
2188043776.0
3549924096.0
3523335680.0
17436719104.0
4100164608.0
2352109568.0
2329564928.0
2299576832.0
3822034688.0
2496637184.0
2605877248.0
3507444224.0
2040569344.0
5745114112.0
2651901440.0
3255608832.0
2158434816.0
3001430528.0
1404354688.0
3712207616.0
4715049472.0
2583045120.0
2077986048.0
1869318016.0
1801144064.0
1478528000.0
2296343040.0
1855414400.0
1315220480.0
1523885312.0
2516372992.0
2111112064.0
1905830272.0
2988370944.0
2135881984.0
2657906432.0
1271788288.0
1437443584.0
2136555520.0
2554223616.0
1398003712.0
1554896000.0
1126081920.0
1421426304.0
1010424960.0
1281792768.0
2044616448.0
1318157824.0
1678009216.0
2609187840.0
1304471808.0
1847794304.0
1752658432.0
696330624.0
1179678720.0
1521904128.0
845516032.0
1311065088.0
980918080.0
794863360.0
1466376832.0
598135936.0
916539648.0
880383744.0
716174336.0
626688512.0
729364352.0
799368320.0
493224256.0
1025573504.0
792269056.0
431567328.0
655974144.0
450775904.0
839255424.0
833059200.0
944884800.0
754930624.0
531709120.0
711123456.0
739655168.0
524649920.0
558588800.0
413955904.0
596401792.0
1317087488.0
318885408.0
830332032.0
431504864.0
754764608.0
652041792.0
516778048.0
317920928.0
310566400.0
355679392.0
583925056.0
427357152.0
519515648.0
664932608.0
498265504.0
226543776.0
459193024.0
276607328.0
220935792.0
249127856.0
395809056.0
232483728.0
165568912.0
163580528.0
199869408.0
243098032.0
270142880.0
266017184.0
344541568.0
498097856.0
284708160.0
295540096.0
564610752.0
356655136.0
246480128.0
284935552.0
391381888.0
201233440.0
391428608.0
337833600.0
335419008.0
439571136.0
302302144.0
268046048.0
292616800.0
312244384.0
206651136.0
232030528.0
203689184.0
343560192.0
269307584.0
263796016.0
548478400.0
232837296.0
308322304.0
282879552.0
166591312.0
420811552.0
358117632.0
151456592.0
326943328.0
448672160.0
124027432.0
171480896.0
244387424.0
132305728.0
359134144.0
166710016.0
157852320.0
251793200.0
252012960.0
238836592.0
206137888.0
