l,t
1000,4.046873092651367
2000,7.72090220451355
3000,11.31653642654419
4000,14.871755599975586
5000,18.917137384414673
6000,23.270551919937134
7000,26.892014980316162
8000,30.42851948738098
9000,33.96245861053467
10000,37.69390153884888
11000,41.13510060310364
12000,44.943992614746094
13000,48.770776987075806
14000,52.2413444519043
15000,55.84672546386719
16000,59.26926136016846
17000,62.58522319793701
18000,65.99234962463379
19000,69.3887414932251
20000,73.14213180541992
21000,76.82212376594543
22000,80.38724613189697
23000,83.95513939857483
24000,87.50959372520447
25000,91.19368743896484
26000,94.65688443183899
27000,98.29965019226074
28000,101.72530603408813
29000,105.06145548820496
30000,108.72827196121216
31000,112.09447741508484
32000,115.58746480941772
33000,119.0608422756195
34000,122.6365864276886
35000,126.38156008720398
36000,129.8538990020752
37000,133.4505157470703
38000,136.89130020141602
39000,140.51583051681519
40000,144.28899502754211
41000,147.93700003623962
42000,152.43726539611816
43000,155.93325638771057
44000,159.42013311386108
45000,163.05814290046692
46000,166.5568482875824
47000,169.99188709259033
48000,173.42645239830017
49000,176.90162229537964
50000,180.4778115749359
51000,183.95594024658203
52000,187.43543410301208
53000,190.84467005729675
54000,194.39919543266296
55000,198.07980704307556
56000,201.76378226280212
57000,205.24621272087097
58000,208.73002767562866
59000,212.22196912765503
60000,215.95676064491272
61000,219.51280093193054
62000,223.09502410888672
63000,226.41177225112915
64000,229.79228329658508
65000,233.53531765937805
66000,237.26221418380737
67000,240.92855596542358
68000,244.47726130485535
69000,247.9320113658905
70000,251.18810272216797
71000,254.70618271827698
72000,258.326105594635
73000,261.7505521774292
74000,265.143452167511
75000,268.5223319530487
76000,271.9231731891632
77000,275.6491320133209
78000,279.4964394569397
79000,283.2556195259094
80000,286.7917091846466
81000,290.11217856407166
82000,293.51389241218567
83000,296.65662837028503
84000,299.8314108848572
85000,303.3196358680725
86000,306.66118121147156
87000,310.02351665496826
88000,313.43602871894836
89000,316.88030099868774
90000,320.5642158985138
91000,323.79126954078674
92000,327.08611369132996
93000,330.4521734714508
94000,333.758136510849
95000,337.2084994316101
96000,340.64467883110046
97000,343.92491340637207
98000,347.3389117717743
99000,350.70593667030334
100000,354.13506269454956
101000,357.6426954269409
102000,361.176265001297
103000,364.4746124744415
104000,367.7372760772705
105000,370.9448924064636
106000,374.20865273475647
107000,377.66887307167053
108000,381.16493821144104
109000,384.62189507484436
110000,388.0313148498535
111000,391.4824957847595
112000,394.7561767101288
113000,398.0061948299408
114000,401.23855447769165
115000,404.5378975868225
116000,407.85361528396606
117000,411.3525538444519
118000,414.9046709537506
119000,418.5936291217804
120000,422.39367723464966
121000,426.0665488243103
122000,429.6143639087677
123000,433.13980865478516
124000,436.6719079017639
125000,440.21261382102966
126000,443.6937680244446
127000,447.01259875297546
128000,450.3658971786499
129000,453.7032573223114
130000,457.00647234916687
131000,460.4267954826355
132000,463.91202449798584
133000,467.5784442424774
134000,470.97553610801697
135000,474.28224182128906
136000,477.42872643470764
137000,480.5923466682434
138000,484.0678870677948
139000,487.60886549949646
140000,491.1099932193756
141000,494.65123414993286
142000,498.14727997779846
143000,502.04664492607117
144000,505.2660086154938
145000,508.6337876319885
146000,512.2642452716827
147000,516.0813319683075
148000,519.9123907089233
149000,523.8425993919373
150000,527.51700258255
151000,530.9121654033661
152000,533.9480435848236
153000,537.2407898902893
154000,540.7630636692047
155000,544.462329864502
156000,547.9535994529724
157000,551.498605966568
158000,554.8488299846649
159000,557.9470970630646
160000,560.966067314148
161000,564.0923082828522
162000,567.3188390731812
163000,570.742550611496
164000,574.0981774330139
165000,577.1859402656555
166000,580.2241654396057
167000,583.2160041332245
168000,586.7043743133545
169000,589.9665329456329
170000,593.572741985321
171000,596.8821911811829
172000,600.3074781894684
173000,603.8019988536835
174000,607.1940810680389
175000,610.5669004917145
176000,613.929488658905
177000,617.536285161972
178000,621.2018682956696
179000,624.6762976646423
180000,628.3792033195496
181000,632.1702237129211
182000,635.5880589485168
183000,639.0991077423096
184000,642.4129779338837
185000,645.6618950366974
186000,648.8734214305878
187000,652.3338389396667
188000,656.0931823253632
189000,659.9439144134521
190000,663.4691905975342
191000,667.0379841327667
