r,l,t
7741.252093970776,1866,2202.201509475708
3633.958673119545,316,2203.357563018799
8383.431664526463,4500,2218.545688390732
3646.29003316164,390,2219.9577929973602
4241.041303932667,647,2222.304701089859
4255.269806742668,673,2224.7419922351837
4254.321229696274,434,2226.352620601654
8224.07247942686,4500,2242.129817724228
9630.500008761883,1663,2249.124639749527
9826.333307802677,782,2252.11683344841
5043.528657436371,4500,2269.9127147197723
7249.894578754902,1160,2274.647366285324
9744.722176611423,1149,2278.848578929901
9749.72219145298,1127,2282.9321262836456
5070.0885209441185,509,2284.906222343445
9826.944430530071,779,2287.7443640232086
3646.290037035942,385,2289.2586612701416
9775.83332234621,1009,2292.839273929596
5069.139952123165,905,2296.152125597
5066.294255077839,481,2297.953863620758
9815.222185254097,832,2300.909198284149
4150.9274780750275,639,2303.2392888069153
3629.215839982033,316,2304.504227876663
9753.222210526466,1111,2308.5008466243744
9653.555565476418,1559,2314.3544273376465
5067.242817878723,962,2317.975214958191
9654.2221981287,1556,2323.9226241111755
5043.528648018837,4500,2339.616413116455
9640.388861060143,1619,2345.4752399921417
4977.128995656967,4500,2361.6869270801544
5066.294264256954,4500,2378.143278360367
8224.072481393814,4500,2394.7413935661316
8109.295946598053,1016,2398.7721087932587
9852.111068964005,666,2401.3252890110016
649.7681229710579,68,2401.653758764267
9851.666643381119,668,2404.224714040756
7142.706548810005,4500,2420.373038291931
5024.557321310043,4500,2436.038566350937
9852.111093759537,666,2438.47634267807
3635.855808019638,453,2440.182436943054
9811.1666431427,850,2443.3332023620605
3636.804373025894,361,2444.6247017383575
4983.76895481348,4500,2460.8857204914093
3635.855812072754,452,2462.5495200157166
8369.203188359737,4500,2478.0531702041626
1028.2461991906166,88,2478.440044403076
4240.092745006084,672,2480.8566467761993
9840.722220480442,717,2483.4983327388763
9821.944407880306,802,2486.4170587062836
9735.22220414877,1192,2490.7912509441376
9823.4999371171,795,2493.6548109054565
9257.722191393375,3341,2505.458778142929
9854.333310604095,656,2507.793076992035
643.1281610131264,68,2508.1151373386383
9618.66662234068,1716,2514.1625804901123
1032.0404655337334,91,2514.587277650833
5070.0885217785835,557,2516.779635667801
4251.475531041622,1208,2520.9662618637085
9821.72223252058,803,2523.8493485450745
4256.218362510204,1595,2529.429265975952
1032.0404655337334,86,2529.807959318161
9749.6110907197,1127,2533.9716985225677
9745.611044466496,1145,2538.1014425754547
4258.115520358086,1494,2544.1567265987396
9821.77777570486,802,2547.135700941086
4158.516031503677,1010,2550.831794977188
3642.4957753419876,309,2552.0130512714386
9664.277784049511,1511,2558.1473705768585
9821.388842463493,804,2561.803685426712
9775.555551052094,1010,2565.592715740204
9747.055541038513,1139,2570.648843765259
4243.886996746063,1487,2576.638522386551
5070.088521361351,509,2578.5678408145905
9775.72223496437,1010,2582.1474902629852
9729.722215414047,1217,2586.5991039276123
4246.732703149319,661,2589.042375802994
1028.2461984753609,86,2589.426523208618
9717.555521607399,1271,2593.915454864502
4342.53794580698,1010,2597.5012900829315
9628.333322227001,1673,2603.398162126541
9808.94441986084,860,2606.509583711624
3635.8558104634285,351,2607.8167853355408
3635.855809211731,808,2610.67227268219
9821.222155570984,805,2613.5578196048737
9717.777742624283,1270,2618.029967546463
9718.722192466259,1266,2622.546270132065
9821.555511891842,803,2625.468203306198
9808.999963521957,860,2628.5700347423553
9785.833327710629,964,2632.0417342185974
9785.777776837349,964,2635.506197452545
9745.833315908909,1144,2639.5088636875153
9739.388864576817,1173,2643.6237449645996
3639.650075495243,309,2644.811508178711
4170.847395718098,1024,2648.40651512146
9821.55549120903,803,2651.294900894165
9747.16665917635,1138,2655.346402168274
7695.720904409885,4500,2671.0989553928375
9775.499982178211,1011,2674.684948205948
4982.820394396782,809,2677.744729757309
650.7166899442673,66,2678.068237543106
9744.777717649937,1149,2682.204314470291
9749.61108726263,1127,2686.1680085659027
9821.77776157856,802,2689.179497241974
7695.720925331116,4500,2705.100015640259
7345.699840724468,4500,2720.708373069763
9729.944390296936,1216,2725.1088721752167
5070.088522613049,1046,2728.9793059825897
9744.777719557285,1149,2733.3018791675568
3642.495776593685,352,2734.663153409958
9775.833300590515,1009,2738.31312417984
3635.8558089733124,351,2739.819087743759
9744.666624963284,1149,2744.0015530586243
9821.222158432007,805,2746.960983991623
9746.999949932098,1139,2751.0385196208954
9821.88886153698,802,2753.99658536911
9760.277733802795,1079,2758.227502346039
5068.191392421722,481,2760.2950870990753
3646.2900413274765,308,2761.7137672901154
3635.855809390545,352,2763.4889159202576
9822.055522918701,801,2766.7723643779755
9744.722212553024,1149,2771.0239157676697
5070.088527917862,1148,2775.279726743698
9413.277745723724,2641,2785.788955450058
5068.191392600536,677,2788.627894639969
5175.379436910152,4500,2805.9588623046875
9745.055562973022,1148,2810.530174970627
3639.650070667267,407,2812.2795293331146
9812.777783453465,843,2815.7344636917114
3642.4957748651505,391,2817.357123851776
1032.040467262268,93,2817.8151710033417
9664.333319544792,1511,2823.905949115753
3642.4957845807076,1444,2829.650818824768
9747.166659355164,1138,2833.993266105652
9785.777764320374,964,2837.812888622284
9744.777750253677,1149,2842.2677776813507
3635.8558099269867,329,2843.605249404907
5067.242821216583,509,2845.741818666458
5069.139958798885,509,2847.799551486969
9749.611066639423,1127,2852.08957195282
5069.139953792095,1058,2856.3490414619446
4147.133221566677,1012,2860.455400466919
4147.133216559887,1494,2866.3924927711487
4172.744520962238,1024,2870.5907814502716
5019.8145198225975,4500,2887.6189062595367
9775.833316504955,1009,2891.462811946869
9823.38885718584,795,2894.5825583934784
645.0252930521965,71,2894.9491324424744
4253.372704088688,1494,2900.630518913269
9746.666649281979,1140,2905.053418636322
4845.2782435417175,4500,2922.054134130478
3642.4957753419876,351,2923.6083912849426
9749.555520832539,1127,2927.871953010559
645.0252934098244,68,2928.1908094882965
649.7681229710579,68,2928.5248522758484
5070.088523864746,509,2930.513842821121
3747.786662399769,281,2931.6194574832916
5069.13995718956,510,2933.5881400108337
9744.38886833191,1151,2937.801082611084
3646.2900418043137,308,2939.029616832733
9725.722207009792,1235,2943.4658312797546
1032.0404648184776,91,2943.8867905139923
5067.242823898792,509,2945.8458535671234
9744.722201764584,1149,2950.024583339691
9744.777746796608,1149,2954.317484140396
5066.294256865978,880,2957.832020044327
4172.744522511959,1024,2961.6220071315765
3631.112977862358,445,2963.4347376823425
9809.055529594421,860,2966.668159008026
9747.277757108212,1138,2970.8477993011475
1032.9890310168266,92,2971.274646282196
3631.112972974777,442,2972.976047039032
3635.855827629566,1444,2978.1901347637177
4147.133208155632,747,2980.8472611904144
9760.166615009308,1080,2984.581659078598
9815.333308637142,831,2987.5543875694275
3663.3642385601997,353,2988.894474029541
9735.222191691399,1192,2993.292244911194
3637.7529390454292,373,2994.712292909622
3642.495765030384,350,2996.0875561237335
9823.499978721142,795,2999.095857143402
9821.555511832237,803,3002.1380281448364
9744.499981045723,1150,3006.4230687618256
9812.666660010815,843,3010.168820142746
9745.611075639725,1145,3014.697730064392
5066.2942456007,437,3016.940165042877
9745.611069381237,1145,3021.306905269623
4170.84740114212,1024,3025.3660271167755
9781.277723670006,985,3029.1027858257294
3632.06154024601,399,3030.702208042145
9821.722193419933,803,3033.7063879966736
7198.671996176243,4500,3049.7369368076324
5067.242820084095,509,3051.730592727661
2827.6770550608635,349,3053.162081003189
9785.777742385864,964,3056.8035345077515
3642.4957753419876,309,3057.9850459098816
4172.744525551796,1024,3061.7186448574066
3635.8558157086372,488,3063.569877386093
9745.222173154354,1147,3067.745804786682
4152.824612736702,1011,3071.5446372032166
1032.9890313148499,87,3071.933935880661
1032.040470123291,118,3072.531715154648
9745.611051619053,1145,3076.704374551773
9673.388845384121,1470,3082.1460371017456
9673.61106312275,1469,3087.2721004486084
5069.139946222305,4500,3103.3643293380737
3640.5986357331276,610,3105.7639565467834
3635.855809211731,330,3107.106989622116
3646.290047764778,860,3111.0619246959686
9793.722204267979,929,3114.6761581897736
9793.833267331123,928,3117.943035840988
9793.722143530846,929,3121.306510448456
9827.944421470165,775,3124.11390209198
9815.333275139332,831,3127.1271080970764
4151.876044690609,639,3129.484435558319
9810.833297252655,852,3132.8738527297974
9800.833274006844,897,3136.665559530258
1030.1433323025703,86,3137.0715379714966
650.7166894078255,71,3137.431230068207
3635.855805814266,315,3138.6671311855316
9660.166649222374,1530,3144.2047181129456
4252.4240981936455,397,3145.6862416267395
9793.777727842331,928,3149.1887130737305
4258.115509033203,658,3151.6738958358765
4150.927478373051,639,3154.0337743759155
3646.2900336384773,383,3155.5194725990295
9789.99997907877,945,3159.384558916092
9793.555496394634,929,3163.627069711685
9787.277711749077,958,3167.268576145172
5072.934215426445,4500,3183.722109556198
8224.072472810745,4500,3199.695280790329
9793.77772450447,928,3203.1732470989227
9793.666646540165,929,3206.8326892852783
9795.333295404911,921,3210.356426000595
9793.722151696682,929,3214.190528869629
3632.0615391135216,315,3215.684386253357
1032.9890347719193,118,3216.198284626007
8224.072477340698,4500,3232.1180741786957
3662.4156722426414,351,3233.7141556739807
5073.882785260677,4500,3250.0185482501984
3639.650071978569,432,3251.710527896881
3646.290043056011,437,3253.416078567505
9793.555495262146,929,3257.5646619796753
9825.166603505611,787,3260.7350895404816
5123.20824944973,4500,3276.8341047763824
9809.333290457726,858,3279.961747646332
8224.072484016418,4500,3295.780143737793
4153.773178935051,639,3298.1983642578125
9335.166662752628,2992,3309.0004827976227
4150.927479922771,1988,3316.1897933483124
9827.833337008953,775,3319.49142742157
7151.243657648563,4500,3335.610928297043
9798.388899505138,908,3338.9153637886047
9817.333273231983,822,3342.1037788391113
9787.055526137352,959,3345.680846452713
5096.648383617401,4500,3361.4801733493805
9817.277769088745,823,3364.366941690445
5062.499981880188,555,3366.4476113319397
9801.49996650219,894,3369.9482147693634
5082.419880986214,4500,3386.3525898456573
4242.938434243202,637,3388.7565927505493
3635.8558045625687,388,3390.363311767578
8385.32879716158,4500,3406.767803668976
9793.722185313702,929,3410.6700863838196
4247.681270778179,638,3413.2761595249176
4157.567442655563,639,3415.7836203575134
5087.1627133488655,4500,3431.41654419899
3636.804373025894,361,3432.7496376037598
9793.777749061584,928,3436.1093549728394
9815.333304941654,831,3439.2050046920776
9793.72214013338,929,3442.623933315277
9793.777729153633,928,3446.0127243995667
1028.2462010383606,92,3446.459009885788
8224.072478234768,4500,3462.0129504203796
3635.855811536312,372,3463.4077472686768
650.7166899442673,66,3463.7553334236145
9793.611062765121,929,3467.2871589660645
3646.2900346517563,339,3468.663635492325
1031.0919021964073,87,3469.105776786804
9671.055517613888,1481,3474.642301082611
9757.166623592377,1093,3478.7303323745728
9746.277743577957,1142,3482.962666749954
9824.111085891724,792,3485.9484617710114
2465.3246091008186,253,3486.955761194229
5067.242816030979,473,3488.8787910938263
9824.27771383524,791,3491.7845919132233
5149.7681221961975,4500,3507.2149345874786
3633.958682000637,978,3510.9399428367615
9793.777704894543,928,3514.474864244461
7695.720889925957,4500,3529.2579758167267
5096.648385465145,4500,3544.5686790943146
3632.0615391135216,315,3545.739339351654
3632.06153935194,315,3546.9622077941895
9793.611080527306,929,3550.486284017563
647.8709921836853,73,3550.8522498607635
9793.722188770771,929,3554.3289065361023
7695.720893621445,4500,3570.254283428192
