r,l,t
3635.855809390545,403,631.1709976196289
3642.4957740306854,371,632.605532169342
9790.27769201994,944,636.2145836353302
9795.999956727028,918,639.7322149276733
9801.6666162014,893,643.0808503627777
9805.72217708826,875,646.4633326530457
9751.555528342724,1118,650.7019219398499
9810.722185969353,852,653.9003205299377
9747.333296954632,1137,658.2151901721954
3638.701507270336,371,659.65607213974
9772.49993366003,1024,663.562867641449
3635.8558069467545,403,665.1296029090881
9618.388870358467,1718,671.6132864952087
9804.166629731655,882,674.969331741333
9798.388885378838,908,678.4139673709869
9781.777748465538,982,682.101459980011
3638.701507270336,371,683.5529661178589
9780.388822615147,989,687.2769327163696
9768.777771413326,1041,691.276050567627
9646.277764558792,1592,697.2039930820465
5070.088528335094,573,699.4465129375458
3635.8558015823364,323,700.6995940208435
9653.88882124424,1558,706.4782373905182
3635.8558032512665,324,707.7393045425415
9799.611055791378,902,711.1533596515656
9761.38883793354,1074,715.2467877864838
9622.833302915096,1698,721.6223475933075
5071.037087023258,573,723.8351774215698
9760.61106312275,1078,727.9257588386536
9775.499961018562,1011,731.7177777290344
9772.166612565517,1026,735.4781658649445
9616.333333134651,1727,741.8906252384186
3646.2900353074074,323,743.1515913009644
9798.388891458511,908,746.5678067207336
9646.44443333149,1591,752.6561753749847
9799.166645526886,904,756.1213278770447
9795.88885474205,919,759.65149974823
9801.999976158142,891,763.0823955535889
5070.088524997234,495,765.0213360786438
3646.290039718151,404,766.5414433479309
9544.333332419395,2051,774.4244575500488
9828.94438791275,770,777.4102895259857
9814.888864278793,833,780.531599521637
9761.333316922188,1074,784.6174585819244
3642.4957726597786,403,786.1667478084564
9828.777758598328,771,789.1115927696228
3635.855806529522,404,790.6607627868652
9795.88886141777,919,794.1792669296265
9823.444428503513,795,797.232218503952
9786.944408535957,959,800.9331328868866
5069.139962911606,573,803.2574453353882
9653.833305835724,1558,809.196417093277
3635.855802834034,323,810.4523403644562
3635.855805814266,403,811.9922406673431
9656.888829350471,1544,817.7759432792664
9354.49993288517,2905,828.6777727603912
3631.11297249794,369,830.1186966896057
9798.49998664856,907,833.6157882213593
3638.701506614685,371,835.0375559329987
9739.444400846958,1173,839.5202898979187
9811.055552601814,851,842.7531666755676
9797.722173035145,911,846.1410381793976
9697.499975204468,1362,851.1154892444611
9607.83332335949,1765,857.7073345184326
9435.333270430565,2541,866.9133405685425
9810.722195744514,852,870.3078339099884
9511.999962985516,2196,878.5854766368866
5067.242828845978,574,880.8222892284393
9813.777778685093,838,884.061589717865
9647.833284974098,1585,889.9022400379181
9656.888852357864,1544,895.7205038070679
9727.611061155796,1226,900.4045841693878
