l,t
172000,15243.100305557251
173000,15246.281400680542
174000,15249.626357793808
175000,15253.034749507904
176000,15256.450266122818
177000,15259.944019317627
178000,15263.269867420197
179000,15266.626834630966
180000,15270.047345638275
181000,15273.389780521393
182000,15276.821161985397
183000,15280.227177619934
184000,15283.642758846283
185000,15286.961409807205
186000,15290.174497365952
187000,15293.0972905159
188000,15296.167484760284
189000,15299.452625274658
190000,15302.480752706528
191000,15305.579036474228
192000,15308.497867107391
193000,15311.64057469368
194000,15314.933702230453
195000,15317.942671060562
196000,15320.88785123825
197000,15323.82015800476
198000,15327.017952680588
199000,15330.174902915955
200000,15333.499116897583
201000,15336.791580200195
202000,15340.170883893967
203000,15343.626099348068
204000,15346.919533729553
205000,15350.079615592957
206000,15353.109101295471
207000,15356.494170427322
208000,15359.808846950531
209000,15363.176867961884
210000,15366.534486532211
211000,15369.91341471672
212000,15373.194905281067
213000,15376.581510543823
214000,15379.841430425644
215000,15383.07952785492
216000,15386.259783029556
217000,15389.523881435394
218000,15392.925119400024
219000,15396.282753229141
220000,15399.663581609726
221000,15402.959372997284
222000,15406.381511449814
223000,15409.701428413391
224000,15412.961518287659
225000,15416.02666091919
226000,15419.209033489227
227000,15422.593250274658
228000,15425.857644319534
229000,15428.968824625015
230000,15432.301219701767
231000,15435.626914739609
232000,15439.105648994446
233000,15442.28786444664
234000,15445.444340229034
235000,15448.769892692566
236000,15452.150295495987
237000,15455.418698310852
238000,15458.796259641647
239000,15462.049732208252
240000,15465.262523412704
241000,15468.25983262062
242000,18064.264137506485
243000,18068.25384402275
244000,18072.216852664948
245000,18076.064575195312
246000,18080.72800064087
247000,18084.608790397644
248000,18088.06212091446
249000,18091.51462650299
250000,18094.944106817245
251000,18098.302246570587
252000,18101.778153419495
253000,18105.12529039383
254000,18108.790343523026
255000,18112.062064886093
256000,18115.385840177536
257000,18118.551821231842
258000,18121.66610646248
259000,18124.78036236763
260000,18127.98358488083
261000,18131.386729955673
262000,18134.637739896774
263000,18137.808738470078
264000,18141.12994480133
265000,18144.381810188293
266000,18147.618424654007
267000,18150.800414323807
268000,18154.05430150032
269000,18157.460973262787
270000,18160.86351084709
271000,18164.27405834198
272000,18167.707989931107
273000,18171.134831428528
274000,18174.50578188896
275000,18177.858842611313
276000,18181.401830911636
277000,18184.635731220245
278000,18187.95951104164
279000,18191.710664510727
280000,18195.370176792145
281000,18199.079079389572
282000,18202.50436067581
283000,18205.920176029205
284000,18209.395838975906
285000,18212.515275239944
286000,18215.91319656372
287000,18219.3249232769
288000,18222.72958254814
289000,18225.88393998146
290000,18229.280056476593
291000,18232.49369740486
292000,18235.546088695526
293000,18238.903298854828
294000,18242.16955256462
295000,18245.30601978302
296000,18248.748538017273
297000,18252.097314834595
298000,18255.483212709427
299000,18258.88460969925
300000,18262.21387410164
301000,18265.620099782944
302000,18268.99832391739
303000,18272.349131584167
304000,18275.738383293152
305000,18279.044543027878
306000,18282.39053249359
307000,18285.66155576706
308000,18289.09935259819
309000,18292.456283330917
