r,l,t
9830.055544257164,765,2.969158172607422
649.7681221365929,71,3.3141326904296875
9807.444411635399,867,6.7884135246276855
3639.650067448616,319,8.237765073776245
9841.61105209589,713,10.845106363296509
9813.833310246468,838,13.951576471328735
9761.333282709122,1074,17.809114694595337
3646.2900347709656,319,19.029566526412964
9806.055540502071,873,22.207998752593994
3300.063238799572,1329,26.69298243522644
4241.041309595108,423,28.152722358703613
3739.2495743632317,393,29.509963512420654
3301.011804640293,1060,33.09308695793152
1.5139579772949219e-05,4500,48.16059470176697
9857.055499792099,644,50.36476159095764
3635.855814933777,738,52.83666920661926
9820.944395542145,806,55.60307431221008
1032.9890286326408,91,55.954309701919556
3635.8558126688004,427,57.41852784156799
1032.040464580059,91,57.76382660865784
2.6047229766845703e-05,4500,72.40534162521362
3644.3929121494293,1066,76.21827578544617
3646.290044903755,427,77.75439429283142
9794.333285748959,926,81.16165351867676
3118.887007892132,1399,85.87385940551758
5071.037080645561,659,88.13345789909363
1.049041748046875e-05,4500,102.4222400188446
4248.629842996597,541,104.25667762756348
3301.011801302433,1166,108.52877736091614
3.075599670410156e-05,4500,123.78439617156982
9761.444443285465,1074,127.49094152450562
3646.2900390625,420,128.9533975124359
9807.333312094212,867,132.16393327713013
9832.944435596466,752,134.81887316703796
647.8709896206856,69,135.09557676315308
9846.611046135426,691,137.56574082374573
5065.345684111118,630,139.8923258781433
3646.2900379300117,459,141.5327501296997
3301.0117975473404,945,144.78036403656006
3642.4957698583603,421,146.3397572040558
3658.621402800083,417,147.96215200424194
9802.77771371603,888,151.04461312294006
3744.940977334976,378,152.37116312980652
9808.722184836864,861,155.4446668624878
3643.4443374872208,337,156.670716047287
3658.6214123368263,365,157.96590399742126
9811.166674911976,850,161.00113487243652
2.193450927734375e-05,4500,175.60134935379028
3740.1981379389763,378,176.89665985107422
3639.650071322918,354,178.0928032398224
9838.444412231445,727,180.7364809513092
5070.088515818119,460,182.40692520141602
5.245208740234375e-06,1258,186.7099630832672
3740.1981404423714,393,188.08501839637756
9805.166614294052,877,191.21977472305298
9884.611091911793,520,193.03283309936523
647.87099391222,69,193.30637574195862
3748.7352355122566,977,196.68363451957703
5062.499987542629,658,198.95265126228333
3635.855803847313,421,200.553777217865
9754.277752935886,1106,204.4459969997406
5065.3456835746765,630,206.64655208587646
3634.9072389006615,446,208.25262260437012
5069.139957666397,501,210.08318305015564
5066.2942507863045,630,212.31481885910034
1.329183578491211e-05,4500,226.6676948070526
3642.495772778988,361,227.9065079689026
3221.332207262516,1305,232.28829789161682
3646.2900450229645,369,233.56596851348877
1031.0918989181519,86,233.89791870117188
645.9738565683365,70,234.1716206073761
3646.2900364398956,353,235.390127658844
9668.166619062424,1494,240.4408164024353
645.025293469429,67,240.71050000190735
3646.290036916733,341,241.8929705619812
9749.277725815773,1129,245.71831679344177
9803.166614294052,886,248.8482141494751
9853.333330094814,660,251.36498880386353
3646.2900391221046,511,253.1562271118164
9668.388841092587,1493,258.3957850933075
9772.444405257702,1024,262.45006585121155
9766.166632950306,1053,266.42342615127563
9759.555540025234,1082,270.5321547985077
9800.99999254942,896,274.0905168056488
9754.833303809166,1104,278.1459000110626
9772.444401323795,1024,281.89817094802856
9759.555515825748,1082,285.9926359653473
9814.99999654293,833,289.0940794944763
9783.499937236309,975,292.53296732902527
9668.333316266537,1493,297.7770211696625
9749.833308398724,1126,302.1358890533447
9657.3888322711,1542,307.51650381088257
5071.03708833456,519,309.4682812690735
3647.238601267338,1704,315.52500581741333
3639.650081038475,710,318.10788559913635
9772.666612386703,1023,322.13406348228455
3642.4957711696625,651,324.44310092926025
3638.701508998871,533,326.4255061149597
9754.722171783447,1104,330.33782410621643
5.543231964111328e-06,2156,337.3846712112427
3639.65007352829,359,338.6614725589752
9754.777772128582,1104,342.46915435791016
9849.222188413143,679,344.83005928993225
9668.222158491611,1493,350.9865732192993
1.6868114471435547e-05,4500,367.5884413719177
9781.444416165352,984,371.1726984977722
9813.777729868889,838,375.0222198963165
9702.055533587933,1341,379.8822777271271
3218.4864954948425,1931,386.8942687511444
3031.618880689144,1674,392.82638931274414
9772.444400429726,1024,396.660315990448
2.485513687133789e-05,4500,412.7380893230438
9766.16662979126,1053,416.4920175075531
1.1682510375976562e-05,4500,431.24445152282715
9.000301361083984e-06,2026,437.8707091808319
2.0623207092285156e-05,4500,452.54560685157776
9716.3332914114,1277,456.8379476070404
9771.444385886192,1029,462.3233621120453
1.6391277313232422e-05,4500,15116.893285274506
9678.611084461212,1447,15122.638194322586
9652.055552303791,1566,15128.72209072113
1.8537044525146484e-05,4500,15145.78072309494
3639.6500811576843,679,15148.3004591465
9640.888856828213,1616,15154.203077316284
9668.166611015797,1494,15160.048784255981
3635.855811536312,516,15161.894054412842
9602.555534899235,1789,15167.86402797699
9800.999974250793,896,15170.84108710289
9749.833331286907,1126,15175.276938915253
1.2040138244628906e-05,4500,15189.290766239166
9678.66662633419,1446,15193.97273349762
4257.166933178902,553,15195.853679180145
9801.111092865467,895,15198.94463801384
9668.111086428165,1494,15203.966920375824
9707.666619062424,1316,15208.067109584808
9695.888848304749,1369,15212.339492797852
9759.555514514446,1082,15215.840992450714
9690.222210645676,1394,15220.564480304718
9801.499954164028,894,15223.636345148087
9649.777746021748,1576,15228.995369195938
9754.111081898212,1107,15233.187912940979
9816.555489838123,826,15236.336218118668
9673.388840556145,1470,15241.268156290054
3300.063237607479,1789,15247.118782997131
9780.05549800396,990,15250.479818344116
9701.555499851704,1343,15255.01755809784
3635.855803966522,468,15256.674187660217
9801.055550217628,896,15259.765105009079
3300.0632341504097,1783,15265.706783533096
9829.277769386768,769,15268.356287956238
9678.611084163189,1447,15273.208658218384
9800.999950528145,896,15276.29205942154
9780.166646063328,990,15279.669543504715
9809.55553394556,857,15282.586392402649
1.7583370208740234e-05,4500,15296.764768362045
4.827976226806641e-06,4500,15310.579139709473
1.3828277587890625e-05,4500,15324.416452407837
9669.61105555296,1487,15329.09799695015
9816.444428741932,826,15331.902416944504
3666.209936916828,1898,15338.163925409317
3646.2900468707085,710,15340.584014177322
9846.49997907877,691,15342.952379226685
9781.444414198399,984,15346.256339073181
3642.495775938034,516,15347.895202159882
9620.888892114162,1706,15353.180997133255
9749.833318591118,1126,15357.03828573227
9771.611086428165,1028,15360.399780511856
9633.999965965748,1647,15365.889274835587
9771.61107480526,1028,15369.368891000748
9684.38886475563,1421,15374.092705249786
2.2470951080322266e-05,4500,15388.718607902527
3639.6500710248947,469,15390.34108042717
9678.611040890217,1447,15395.170515537262
9759.555555641651,1082,15398.842199325562
9690.666619718075,1392,15403.449707984924
3646.290041089058,516,15405.228451013565
1.1563301086425781e-05,4500,15419.77766251564
9655.777748525143,1549,15424.956705331802
9729.166626393795,1219,15428.750741958618
9777.888853132725,1000,15432.07083940506
1.055002212524414e-05,4500,15446.864426851273
9800.999994933605,896,15449.898834943771
9594.666665017605,1824,15455.982244491577
6.973743438720703e-06,4500,18062.933515787125
9829.333287417889,768,18065.95929145813
4257.166930139065,553,18068.09369468689
9772.66664904356,1023,18072.255704402924
9724.388888299465,1241,18077.04489016533
1.5795230865478516e-05,4500,18094.0472779274
9656.111065864563,1548,18099.339781284332
9702.111057519913,1341,18103.84390759468
9829.333284556866,768,18106.565183401108
9800.94438636303,896,18109.74796319008
7.152557373046875e-06,4500,18124.09975528717
9626.55553650856,1681,18129.58901643753
2.9206275939941406e-06,2119,18136.47308921814
9801.111095488071,895,18139.416719436646
-1.7881393432617188e-06,4500,18153.994194746017
9643.944393098354,1603,18159.45928311348
9779.55552816391,992,18162.831800937653
9829.333288431168,768,18165.49814939499
9754.833286762238,1104,18169.267060518265
9678.333302080631,1448,18174.165125370026
9754.055523574352,1107,18177.93837404251
9668.222163140774,1493,18183.04591679573
9776.27774488926,1007,18186.30766916275
9682.333331763744,1430,18191.31617116928
9800.888864696026,896,18194.69349551201
9754.111067652702,1107,18198.84253501892
9613.277740716934,1741,18204.748221874237
9867.611048042774,596,18206.972302675247
9684.055512011051,1422,18211.566536188126
9813.944396317005,838,18214.33029818535
3635.8558072447777,1701,18220.117679834366
3294.3718243837357,1768,18225.942772626877
9652.055492401123,1566,18231.079644203186
3148.292568087578,1787,18236.79060602188
9821.22221916914,805,18239.45085287094
9591.499971449375,1839,18245.361196756363
9783.944386184216,973,18248.654078722
9701.444423794746,1344,18253.200771331787
9749.777759075165,1126,18257.001104831696
3294.371826648712,1821,18263.15002322197
9777.888827323914,1000,18266.556599617004
9845.666664659977,695,18268.860465288162
9716.499957859516,1276,18273.127373456955
3635.8558144569397,679,18275.455535888672
3300.0632333159447,1759,18281.2931330204
9668.333309292793,1493,18286.272726774216
9634.499970972538,1645,18291.825647354126
2979.4477059841156,1873,18298.09945511818
9801.499954164028,894,18301.204583883286
9754.111087620258,1107,18305.05804824829
8109.295929014683,922,18308.251020669937
1.710653305053711e-05,4500,18323.16414999962
9779.722144961357,992,18326.540065288544
4984.717522084713,567,18328.520068883896
9845.944378733635,694,18330.92639875412
9749.555552423,1127,18334.747506141663
9753.111093401909,1111,18338.52442765236
6.377696990966797e-06,4500,18352.794733524323
3298.1660943627357,1847,18358.83540916443
9656.055539429188,1548,18364.05307865143
9776.444367527962,1006,18367.452503681183
1.1086463928222656e-05,4500,18382.048911571503
9766.111072659492,1053,18385.61044859886
1.233816146850586e-05,4500,18400.28396320343
9678.388871610165,1448,18404.90831232071
9801.111056685448,895,18407.980888843536
1.0073184967041016e-05,4500,18422.380958795547
9649.555504441261,1577,18427.329781532288
9657.444424510002,1542,18432.093972206116
9724.944415688515,1238,18435.992166996002
9759.611060261726,1082,18439.608015060425
-4.589557647705078e-06,4500,18453.318067789078
1.0371208190917969e-05,4500,18467.31329846382
9801.66661298275,893,18470.35752749443
1.4424324035644531e-05,4500,18484.600462198257
9648.111077189445,1584,18489.510364055634
5.424022674560547e-06,4500,18503.20542860031
9764.833307683468,1059,18506.599014759064
9783.999967694283,972,18509.642525434494
9620.944419622421,1706,18515.059512138367
5.0067901611328125e-06,4500,18529.904894590378
9729.16667240858,1219,18534.442506551743
9771.99997496605,1026,18538.267734527588
9678.611057341099,1447,18543.553940296173
9668.388874292374,1493,18548.94828915596
9809.888858020306,856,18552.13634943962
3301.0117911100388,1784,18558.980783700943
3298.166091501713,1808,18565.843349933624
3294.371826529503,1835,18572.68420767784
9654.055531442165,1557,18578.539950847626
9801.49995559454,894,18581.96266913414
9678.611067473888,1447,18587.408936977386
1.233816146850586e-05,4500,18603.74234366417
9772.666632533073,1023,18607.63559985161
5068.191384613514,577,18609.866637706757
9708.83329385519,1311,18614.770481586456
5.424022674560547e-06,4500,18631.11965560913
9845.611102223396,695,18633.88929629326
9654.444386482239,1555,18639.79497241974
9759.499957740307,1083,18643.931657791138
8109.295929014683,921,18647.45127940178
3639.6500784754753,533,18649.441756010056
9749.999982178211,1125,18653.69252181053
9759.555535256863,1082,18657.73547053337
9825.055530369282,788,18660.681626558304
9815.999986052513,828,18663.764919757843
7742.200644314289,1272,18668.607124090195
3122.681267797947,1813,18675.7279150486
9716.555511772633,1276,18680.59312772751
9800.999968707561,896,18684.255662202835
7.331371307373047e-06,4500,18700.553269147873
8109.29592949152,920,18703.93498802185
3211.846548974514,1881,18710.98496580124
3126.4755331873894,1930,18718.14571428299
9799.44440984726,903,18721.504007577896
1.4185905456542969e-05,4500,18737.268908023834
9809.611053347588,857,18740.470006465912
9829.33328872919,768,18743.392731428146
1.341104507446289e-05,4500,18759.152182102203
9767.27774888277,1048,18763.09132194519
9772.722168624401,1023,18766.979919195175
9678.666607141495,1446,18772.4482486248
9806.833296179771,870,18775.8171916008
9829.277763068676,769,18778.812617778778
9829.277753591537,769,18781.695508480072
9778.05551725626,999,18785.44625711441
9816.111067712307,828,18788.63005042076
3678.54131090641,1793,18795.434917211533
8109.295925974846,922,18799.00577020645
3635.855809509754,534,18801.147075414658
9759.499954164028,1083,18805.599833726883
9716.444420158863,1276,18810.46652650833
1.0967254638671875e-05,4500,18826.997452020645
9642.055544376373,1611,18833.125804662704
9759.555539488792,1082,18837.302844524384
3221.332203567028,1862,18844.30065226555
9684.222157001495,1421,18849.603516817093
9749.888896763325,1126,18853.864077806473
9779.777710080147,991,18857.65355181694
9813.944408237934,838,18860.869671344757
9653.777706563473,1558,18866.76303935051
9766.055546402931,1053,18870.779646396637
9759.555537164211,1082,18874.913424491882
9684.388825595379,1421,18880.161826610565
9668.333297908306,1493,18885.500873327255
9754.333341896534,1106,18889.616855621338
9716.22215783596,1277,18894.271301031113
1.1980533599853516e-05,4500,18910.42845606804
9519.833304047585,2161,18918.567227602005
9753.111081004143,1111,18922.791021823883
9645.833324432373,1594,18928.777979373932
9749.833322525024,1126,18933.38262939453
9785.499981284142,966,18936.94628429413
-8.940696716308594e-06,4500,18952.71710729599
3112.247038602829,1781,18959.18807029724
9754.833318591118,1104,18963.220024347305
9806.833304226398,870,18966.43617415428
3724.0725068449974,1896,18973.29394507408
9707.611053466797,1316,18978.17541575432
9754.499994754791,1105,18982.4353659153
5068.191380560398,633,18984.883850336075
9629.499973416328,1668,18991.140557050705
9754.722182929516,1104,18995.270268678665
9.119510650634766e-06,4500,19011.11745619774
9722.222174882889,1250,19015.703582763672
9717.05551880598,1274,19020.33208322525
5.9604644775390625e-06,4500,19036.208919525146
9690.722193777561,1392,19041.503967523575
2979.4477190971375,1726,19047.899436712265
9684.444407343864,1420,19053.58864760399
9684.388862550259,1421,19058.965776205063
9646.944411695004,1589,19064.9794986248
9764.999950647354,1058,19069.000118494034
9672.944406151772,1472,19074.54948949814
9678.222177743912,1448,19080.000833034515
9754.833326756954,1104,19084.152933120728
4560.7082477808,1720,19090.406851291656
3122.6812720894814,1886,19097.509344816208
9749.888903737068,1126,19101.766741991043
9754.833322942257,1104,19105.94354701042
9779.999935686588,990,19109.787655591965
4415.57755947113,1234,19114.507060289383
3291.526120901108,1804,19121.671362638474
9753.111093223095,1111,19126.311331510544
9702.055521309376,1341,19131.146708488464
3298.166094958782,1787,19137.35871195793
4149.030344545841,654,19139.67055940628
3291.52612888813,1813,19146.048087120056
3294.3718235492706,2015,19152.98481440544
3646.290048778057,710,19155.457389116287
9682.444392859936,1429,19160.39806485176
3291.5261357426643,1732,19166.271730184555
9783.555525302887,974,19169.711646795273
3218.486504971981,1774,19175.9764380455
9771.666658818722,1028,19179.61475944519
9754.833312809467,1104,19183.53665804863
3221.3321954011917,1782,19189.76755785942
9772.666657149792,1023,19193.587173461914
3682.335575044155,1698,19199.73857975006
3291.526130437851,1844,19206.012823343277
1.1742115020751953e-05,4500,19219.99066758156
9762.722205877304,1068,19223.6281645298
9673.388847768307,1470,19229.139241456985
8.58306884765625e-06,4500,19244.228319883347
1.7404556274414062e-05,4500,19259.098382472992
9808.499961793423,862,19261.86923766136
3221.3321903944016,1915,19268.44757270813
9678.555495798588,1447,19273.56920814514
9655.388822853565,1551,19279.306477308273
1.7464160919189453e-05,4500,19294.147785186768
9649.999937534332,1575,19299.81313610077
3639.6500771045685,517,19301.650215148926
9657.77777403593,1540,19306.805456399918
9780.666644692421,987,19309.88866376877
9688.49997472763,1402,19314.36504459381
9668.277726709843,1493,19321.736800193787
6.198883056640625e-06,4500,19342.967845201492
9708.833289802074,1311,19348.3464949131
9626.999981582165,1679,19361.568006515503
9754.72218042612,1104,19372.3048183918
1.2636184692382812e-05,4500,19433.937728405
5067.242824375629,818,19443.551686048508
9668.166602730751,1494,19458.508541584015
9652.444391012192,1564,19474.013474941254
9801.055531978607,896,19482.23833847046
