r,l,t
1031.0918990969658,91,0.3455195426940918
1031.0918990969658,91,0.7557024955749512
9785.888835310936,964,4.402410507202148
3638.7015053629875,317,5.589961767196655
7736.5092468857765,856,8.744977951049805
645.9738557338715,72,9.054672718048096
646.9224265813828,67,9.341307640075684
644.0767257213593,73,9.649544715881348
3645.3414703011513,1199,13.969060182571411
3639.6500705480576,327,15.198654174804688
3642.4957767128944,566,17.288163423538208
647.8709936738014,70,17.60140299797058
3634.9072439074516,442,19.206048250198364
3638.701506257057,409,20.849064111709595
4242.938430309296,1044,25.17695927619934
9824.777703285217,789,28.134570121765137
645.9738557338715,72,28.484129905700684
9740.444380283356,1168,32.88211512565613
4348.229330480099,432,34.5280327796936
3639.650071799755,367,36.335198402404785
9867.555507659912,596,38.69027662277222
5070.08852493763,1584,44.29783320426941
9854.944371402264,653,46.793012380599976
5069.139949083328,943,50.099947690963745
9847.49996560812,687,52.72621178627014
1028.2461981773376,91,53.114529848098755
1032.040468275547,88,53.4858877658844
649.7681232094765,68,53.78514051437378
645.9738566875458,71,54.09119486808777
1032.0404643416405,91,54.477660179138184
4238.195614695549,1032,58.34878420829773
3646.290031194687,709,60.98582887649536
650.7166888713837,72,61.301637411117554
3642.495769202709,426,62.90927457809448
4250.526969730854,448,64.64111137390137
1028.2462039589882,121,65.16648626327515
9837.333272218704,732,67.95799970626831
3635.855809867382,341,69.22810077667236
1032.989031612873,88,69.61065697669983
645.973859846592,69,69.91223311424255
7629.32122117281,875,73.39220333099365
1032.9890341758728,92,73.82847189903259
9851.166635811329,670,76.52467250823975
645.9738557338715,72,76.88750791549683
3646.2900410294533,371,78.3105194568634
4239.1441631913185,850,81.52807188034058
3638.7015031576157,449,83.2216203212738
4156.618886828423,1317,88.12699508666992
9806.55556166172,871,91.40937972068787
646.9224264025688,73,91.71745228767395
9748.33331400156,1133,95.82871413230896
3639.6500720977783,368,97.17910861968994
9811.499994277954,849,100.35253739356995
3638.70150578022,463,102.10275912284851
4256.218366026878,395,103.62210130691528
9829.166611850262,769,106.55960035324097
3632.061543405056,480,108.34680151939392
9702.277720987797,1340,113.13102340698242
3635.8558082580566,497,114.95631074905396
9732.166615843773,1206,119.34113478660583
9743.444384753704,1155,123.59998726844788
9762.944432020187,1067,127.45678949356079
3661.46709805727,376,128.88662672042847
9818.38887667656,818,131.91672015190125
647.8709942698479,74,132.2850136756897
9638.444392740726,1627,138.8368239402771
4252.424105107784,510,140.81603360176086
9624.999981462955,1688,147.1967258453369
3734.5067393779755,343,148.42970728874207
649.7681232094765,68,148.71292185783386
9457.222185909748,2443,157.80005717277527
5069.13995629549,970,161.3931143283844
650.7166899442673,66,161.7245352268219
3642.4957745075226,406,163.35144209861755
645.0252933502197,68,163.6694095134735
1028.2462028265,110,164.13034987449646
9863.222155213356,616,166.4675760269165
3635.8557998538017,382,168.03572535514832
3635.8558017015457,367,169.4630570411682
8671.795916199684,4500,185.69478821754456
5196.247878730297,4500,201.9475405216217
5150.716677427292,4500,217.7762439250946
3635.8558056354523,388,219.20002555847168
9872.833263278008,573,221.34354972839355
3743.043827652931,310,222.4948697090149
5165.893741965294,4500,238.0101990699768
5011.27737891674,4500,255.19132685661316
5059.654290854931,4500,271.5059382915497
3631.1129690408707,323,272.66807079315186
9771.166612267494,1030,276.4306266307831
5125.105382740498,4500,292.3911371231079
5184.865068554878,4500,307.41309547424316
5100.442651748657,4500,323.10972476005554
3642.4957687854767,485,324.82303380966187
9732.333278656006,1205,329.28913164138794
5009.380255579948,4500,345.9408881664276
7722.280746102333,724,348.5869257450104
7695.720896959305,4500,364.48497581481934
9766.333304166794,1052,368.34891152381897
9636.16666507721,1638,374.1724021434784
3635.8558056354523,437,375.885041475296
9787.277740776539,958,379.44745087623596
4242.938441753387,488,381.2392907142639
5165.893744587898,4500,396.35472440719604
3632.0615372657776,360,397.64076352119446
5068.191382050514,606,399.87071204185486
4251.47553986311,939,403.22009539604187
5125.105392277241,4500,418.5877432823181
4147.133208632469,412,420.0749089717865
9798.722168028355,906,423.4980323314667
9847.111054360867,688,426.08416843414307
1032.0404648780823,87,426.45791006088257
9799.055540978909,905,429.8364565372467
5069.139956831932,944,433.3079357147217
3635.8558055758476,436,434.9611406326294
3658.6214087605476,358,436.4609622955322
9736.833280861378,1185,440.78733682632446
9736.944376170635,1184,445.1658000946045
9830.388843536377,764,448.01077485084534
9736.944419801235,1184,452.42029643058777
8344.540453851223,4500,467.6973581314087
4246.732703208923,430,469.31901717185974
9732.166613280773,1206,474.68482780456543
9732.222154974937,1205,479.2950177192688
9772.888887465,1022,483.10593247413635
5158.305210232735,4500,499.6747086048126
4995.151754140854,4500,514.7023231983185
8361.614635884762,4500,531.0722985267639
8354.02611875534,4500,546.6153783798218
5147.870980322361,4500,562.6278049945831
5159.253774821758,4500,577.8971650600433
3635.855809211731,387,579.3305628299713
9867.777747392654,595,581.5508351325989
9853.722195506096,659,583.9987230300903
9867.722182273865,596,586.3753654956818
5114.671149611473,4500,601.5740897655487
5107.082615852356,4500,616.5265347957611
5188.659344494343,4500,632.7682633399963
9798.72216796875,906,636.3615815639496
9847.222162365913,688,639.4224581718445
9654.444420278072,1555,647.1577889919281
4246.7326882481575,387,648.608359336853
3636.804376065731,385,650.0174806118011
9806.944437026978,869,653.2650589942932
649.7681232094765,67,653.5806169509888
4979.026127040386,666,656.0193829536438
9766.333310902119,1052,659.8026638031006
5067.242822408676,940,663.2610242366791
9753.444383919239,1110,667.6334743499756
3639.6500714421272,436,669.3173537254333
9688.555488169193,1402,674.5792136192322
5011.277390539646,4500,690.3004822731018
9807.166660666466,868,693.3106219768524
9670.277750015259,1484,698.6604268550873
3646.2900379896164,436,700.2780287265778
9624.999996960163,1688,706.4028680324554
3646.2900375127792,436,708.030476808548
4147.133208215237,488,709.8867473602295
4326.412306904793,1076,713.7391650676727
9808.722214341164,861,716.9252843856812
3646.290040552616,394,718.4327626228333
9868.333322882652,593,720.6612241268158
647.8709896206856,69,720.9650254249573
9868.33332234621,593,723.179589509964
9868.333286702633,593,725.3554701805115
9872.499948501587,574,727.5404975414276
5067.242810249329,507,729.4543499946594
3739.249560058117,310,730.6041054725647
3635.8558111786842,379,732.0115275382996
3646.290038764477,436,733.6056439876556
9850.111067414284,675,736.2671329975128
9847.388829648495,687,738.8764178752899
8399.557310163975,4500,756.2087910175323
8779.932503938675,4500,771.5637629032135
3642.4957686662674,378,772.9398601055145
5018.865920186043,4500,788.9758083820343
1031.091898739338,86,789.3673806190491
5016.968785226345,4500,805.1677141189575
5073.882778227329,4500,820.3701431751251
9824.38887912035,791,823.1110286712646
649.7681248188019,73,823.4589014053345
5068.191387593746,537,825.5042581558228
4259.064064860344,738,828.1963829994202
3635.855809688568,386,829.5934584140778
3635.855797946453,347,830.7549624443054
9695.055511534214,1373,835.5860357284546
9742.444417774677,1159,839.7276151180267
3646.290043950081,436,841.2199811935425
3646.2900386452675,436,842.727667093277
9742.44438880682,1159,846.7803328037262
9719.333290040493,1263,851.5020081996918
9811.499974370003,849,854.8479208946228
3639.6500715613365,436,856.4675190448761
3639.6500720381737,436,858.0974621772766
9853.722211897373,659,860.500678062439
5128.899649500847,4500,875.6241300106049
7549.641624987125,4500,891.104368686676
9853.777734875679,658,893.2648277282715
3639.650069475174,441,894.8103902339935
3646.2900375127792,436,896.3605306148529
3632.061538338661,379,897.7116363048553
3646.2900389432907,376,899.0430459976196
647.8709900975227,66,899.3341393470764
3743.9923943281174,310,900.4628381729126
3737.352435350418,355,901.7809789180756
5130.796788871288,4500,915.8476445674896
5067.242825508118,858,918.8827059268951
9859.722215652466,632,921.240668296814
6792.6854847073555,4500,937.1339535713196
9868.055543005466,594,939.3552358150482
5121.3111117482185,4500,955.6811938285828
3635.8558053970337,463,957.3818366527557
3642.4957708120346,436,959.3163051605225
5073.882782101631,4500,975.8230135440826
9824.333289682865,791,978.747661113739
5063.4485521912575,567,981.0694074630737
8348.334722697735,4500,996.4138312339783
9732.111095786095,1206,1000.7421040534973
