r,l,t
3635.8558053970337,346,1.2487871646881104
3635.855801820755,396,2.6775753498077393
1028.246198773384,85,3.0108964443206787
9742.388847112656,1160,7.124323844909668
9803.2777261734,886,10.193293809890747
9495.444414019585,2271,18.026618003845215
3219.435073196888,1031,21.605570077896118
3294.3718358278275,1320,26.19064736366272
9713.555543720722,1289,30.735896110534668
5066.2942452430725,463,32.43918824195862
3639.6500762701035,363,33.73722743988037
4355.817865431309,388,35.15069913864136
9742.444395303726,1159,39.36745762825012
3642.4957758784294,389,40.73185467720032
3294.3718344569206,1391,45.51380014419556
1.9729137420654297e-05,4500,59.77183723449707
4353.920732676983,388,61.05327892303467
9733.722174823284,1199,65.13941931724548
4353.92073237896,388,66.50218963623047
9698.944375395775,1355,71.11235475540161
9781.333312749863,984,74.48040437698364
5066.294257640839,463,76.09764409065247
9256.333276510239,3347,87.82932186126709
9772.611056745052,1024,91.89832735061646
9269.999987483025,3285,105.53498148918152
9445.777719020844,2494,115.92932939529419
9779.388885259628,993,119.36149454116821
9772.611051619053,1024,122.86139726638794
9786.55550801754,961,126.17228555679321
9504.27774399519,2231,133.6031894683838
9789.222201645374,949,136.7577087879181
-1.1920928955078125e-07,4500,151.59719800949097
9783.722181081772,974,154.97564363479614
9776.38884717226,1007,158.4898977279663
9779.666644752026,992,161.89394783973694
9639.055504500866,1625,167.4208700656891
9592.111088693142,1836,173.89632844924927
9817.722208738327,821,177.29303312301636
9497.944416880608,2260,185.74967908859253
9503.055521667004,2237,194.15601086616516
