l,t
1000,3.3921122550964355
2000,6.644856691360474
3000,9.74524450302124
4000,12.840809106826782
5000,15.86691164970398
6000,18.932194709777832
7000,21.99349093437195
8000,25.143990993499756
9000,28.06679606437683
10000,31.262372493743896
11000,34.37362241744995
12000,37.37412071228027
13000,40.41204524040222
14000,43.59342908859253
15000,46.79299235343933
16000,50.00407338142395
17000,53.12689733505249
18000,56.32325005531311
19000,59.71710133552551
20000,62.97195339202881
21000,66.253662109375
22000,69.299400806427
23000,72.38233590126038
24000,75.40536904335022
25000,78.5133330821991
26000,81.54477143287659
27000,84.71850323677063
28000,88.03618836402893
29000,91.26783609390259
30000,94.4663314819336
31000,97.66615748405457
32000,100.77184391021729
33000,103.90740871429443
34000,107.0905532836914
35000,110.27671980857849
36000,113.29348421096802
37000,116.6770658493042
38000,120.03093957901001
39000,123.2890465259552
40000,126.53202414512634
41000,129.7444167137146
42000,133.16589879989624
43000,136.6134684085846
44000,139.91599440574646
45000,142.96555471420288
46000,146.00682497024536
47000,149.11976099014282
48000,152.69346380233765
49000,155.9991533756256
50000,159.28794074058533
51000,162.5418016910553
52000,165.86224746704102
53000,169.13386845588684
54000,172.41709208488464
55000,175.75011587142944
56000,179.12577199935913
57000,182.75526976585388
58000,186.31539130210876
59000,189.79468750953674
60000,193.44513463974
61000,196.90732288360596
62000,200.94977688789368
63000,204.7308189868927
64000,208.08112287521362
65000,211.41814398765564
66000,214.71788430213928
67000,218.23747563362122
68000,221.50794339179993
69000,224.75840258598328
70000,228.0136272907257
71000,231.26423621177673
72000,234.40922260284424
73000,237.79936051368713
74000,241.02949738502502
75000,244.03760528564453
76000,247.9898645877838
77000,252.1968286037445
78000,255.94736218452454
79000,259.71108770370483
80000,263.1857888698578
81000,266.66594338417053
82000,269.9415547847748
83000,273.2049403190613
84000,276.50439858436584
85000,280.12288069725037
86000,283.6274690628052
87000,287.0971429347992
88000,290.41204285621643
89000,293.79683208465576
90000,297.44856810569763
91000,300.7086892127991
92000,304.0172190666199
93000,307.33107447624207
94000,310.6683089733124
95000,314.0678153038025
96000,317.41223978996277
97000,320.48871397972107
98000,323.66332054138184
99000,327.03125524520874
100000,330.35802030563354
101000,333.571475982666
102000,336.8238079547882
103000,340.0459237098694
104000,343.4985854625702
105000,346.9604229927063
106000,350.10666036605835
107000,353.35307264328003
108000,356.5380461215973
109000,359.9136097431183
110000,363.1890478134155
111000,366.3133051395416
112000,369.7027688026428
113000,373.23911023139954
114000,376.88629603385925
115000,380.40012073516846
116000,384.02252101898193
117000,387.4452209472656
118000,390.9000999927521
119000,394.48573565483093
120000,397.93101620674133
121000,401.378751039505
122000,405.41458892822266
123000,408.911607503891
124000,412.39555048942566
125000,415.7493305206299
126000,419.0720925331116
127000,422.3130609989166
128000,425.65776085853577
129000,428.9249937534332
130000,432.1831874847412
131000,435.5094749927521
132000,438.7687063217163
133000,442.1549792289734
134000,445.44776940345764
135000,448.6955316066742
136000,451.9186565876007
137000,455.5353922843933
138000,459.2706787586212
139000,462.89961886405945
140000,466.5452036857605
141000,470.23258781433105
142000,473.8341314792633
143000,477.25456643104553
144000,480.5111954212189
145000,483.85666251182556
146000,487.3549506664276
147000,491.02688097953796
148000,494.29243206977844
149000,497.5568311214447
150000,500.821008682251
151000,504.188515663147
152000,507.65594577789307
153000,510.96513390541077
154000,514.2103173732758
155000,517.4777870178223
156000,520.7392301559448
157000,524.1356325149536
158000,527.4090993404388
159000,530.6609332561493
160000,533.9242453575134
161000,537.2413439750671
162000,540.5503075122833
163000,543.7804293632507
164000,547.0278692245483
165000,550.267605304718
166000,553.6417460441589
167000,556.9911959171295
168000,560.2710301876068
169000,563.6414911746979
170000,566.9873118400574
171000,570.5990617275238
172000,573.8893930912018
173000,577.2666146755219
174000,580.6880822181702
175000,584.1549201011658
176000,587.847348690033
177000,591.0584609508514
178000,594.3180494308472
179000,597.6682214736938
180000,601.0527436733246
181000,604.3203155994415
182000,607.6825747489929
183000,611.0639472007751
184000,614.3881697654724
185000,617.8974137306213
186000,621.4636914730072
187000,624.6543965339661
188000,627.6999127864838
189000,630.6962966918945
190000,633.8288478851318
191000,637.0660467147827
192000,640.2614765167236
193000,643.4449429512024
194000,646.697329044342
195000,650.038957118988
196000,653.0522434711456
197000,656.0535871982574
198000,659.0776627063751
199000,662.4625990390778
200000,665.8991310596466
201000,669.1641826629639
202000,672.2999610900879
203000,675.2876579761505
204000,678.5273430347443
205000,681.8124461174011
206000,685.0200629234314
207000,688.230938911438
208000,691.4520502090454
209000,694.786550283432
210000,698.0069518089294
211000,701.2181985378265
212000,704.2434048652649
213000,707.5411794185638
214000,710.8368055820465
215000,714.0036125183105
216000,717.2131414413452
217000,720.4251253604889
218000,723.761528968811
219000,726.9847311973572
220000,730.2799880504608
221000,733.4991216659546
222000,736.8030073642731
223000,740.0548338890076
224000,743.2475984096527
225000,746.4584991931915
226000,749.6512804031372
227000,753.0324900150299
228000,756.300389289856
229000,759.5240032672882
230000,762.7453315258026
231000,766.0449957847595
232000,769.3169951438904
233000,772.5326716899872
234000,775.7356286048889
235000,779.0214121341705
236000,782.6304638385773
237000,786.0770397186279
238000,789.4100632667542
239000,792.8392496109009
240000,796.2487797737122
241000,799.8001441955566
242000,803.6557281017303
243000,807.2362492084503
244000,810.6813156604767
245000,813.9563174247742
246000,817.371438741684
247000,820.7039244174957
248000,824.048101902008
249000,827.4009699821472
250000,830.7403712272644
251000,834.2314949035645
252000,837.5316317081451
253000,840.8804001808167
254000,844.2130718231201
255000,847.5261571407318
256000,850.85142827034
257000,854.1182918548584
258000,857.4097044467926
259000,860.5176680088043
260000,863.9423243999481
261000,867.2364184856415
262000,870.5948116779327
263000,874.072756767273
264000,877.3847782611847
265000,880.5192320346832
266000,883.9061629772186
267000,887.4523794651031
268000,890.9621920585632
269000,894.3732995986938
270000,897.7693400382996
271000,901.1043975353241
272000,904.3741488456726
273000,907.8306379318237
274000,911.2253184318542
275000,914.6476724147797
276000,917.9963483810425
277000,921.3256707191467
278000,924.8001446723938
279000,928.1440966129303
280000,931.4660971164703
281000,934.7505419254303
282000,938.2622666358948
283000,941.6505208015442
284000,944.9639019966125
285000,948.3599514961243
286000,951.7255733013153
287000,955.3434493541718
288000,958.681170463562
289000,962.040849685669
290000,965.3739802837372
291000,968.7185049057007
292000,971.9941844940186
293000,975.2983028888702
294000,978.5384242534637
295000,981.8800704479218
296000,985.4136183261871
297000,988.7950556278229
298000,992.2296822071075
299000,995.5007011890411
300000,998.9985373020172
301000,1002.588995218277
302000,1006.1413111686707
303000,1009.3696496486664
304000,1012.464691400528
305000,1015.771320104599
306000,1019.10764336586
307000,1022.4499280452728
308000,1025.8186819553375
309000,1029.2468283176422
310000,1032.6440076828003
311000,1036.01487326622
312000,1039.3502390384674
313000,1042.7573204040527
314000,1046.200739145279
315000,1049.356248140335
316000,1052.7202317714691
317000,1055.974736213684
318000,1059.319099187851
319000,1062.962068080902
320000,1066.3661093711853
321000,1069.744916677475
322000,1073.21977353096
323000,1076.5644302368164
324000,1080.094854593277
325000,1083.5280447006226
326000,1086.9943027496338
327000,1090.2703289985657
328000,1093.8993027210236
329000,1097.4354407787323
330000,1100.8942744731903
331000,1104.2014017105103
332000,1107.4847955703735
333000,1110.9888033866882
334000,1114.4287962913513
335000,1117.6904637813568
336000,1120.9536004066467
337000,1124.3549554347992
338000,1127.856121301651
339000,1131.2799315452576
340000,1134.6106741428375
341000,1137.975492477417
342000,1141.4513854980469
343000,1144.6673460006714
344000,1148.0819582939148
345000,1151.5160961151123
346000,1154.9744811058044
347000,1158.1983864307404
348000,1161.4843471050262
349000,1164.599970817566
350000,1167.6998283863068
351000,1171.0968906879425
352000,1174.2032690048218
353000,1177.3888189792633
354000,1180.5512931346893
355000,1183.9678440093994
356000,1187.3792831897736
357000,1190.7025804519653
358000,1193.997640132904
359000,1197.3288297653198
360000,1200.734665632248
361000,1204.086264848709
362000,1207.2821080684662
363000,1210.4985494613647
364000,1213.7835593223572
365000,1217.3267877101898
366000,1220.7802925109863
367000,1224.7526326179504
368000,1228.1222124099731
369000,1231.6682586669922
370000,1234.9804301261902
371000,1238.332682609558
372000,1241.4891409873962
373000,1244.7314262390137
374000,1248.3804545402527
375000,1251.457349538803
376000,1254.5539872646332
377000,1257.9027409553528
378000,1261.4760060310364
379000,1265.6725928783417
380000,1269.5911755561829
381000,1273.3954284191132
382000,1276.8346672058105
383000,1280.1770749092102
384000,1283.6399264335632
385000,1287.1323685646057
386000,1290.4343144893646
387000,1293.7224774360657
388000,1297.0971157550812
389000,1300.4562714099884
390000,1303.7555193901062
391000,1307.0572741031647
392000,1310.3299264907837
393000,1313.8217012882233
394000,1317.2759959697723
395000,1320.551453590393
396000,1323.8398671150208
397000,1327.0917460918427
398000,1330.1755883693695
399000,1333.6582159996033
400000,1336.8853220939636
401000,1340.2445027828217
402000,1343.5366876125336
403000,1346.9108893871307
404000,1350.1597440242767
405000,1353.388489484787
406000,1356.6285305023193
407000,1360.1826975345612
408000,1364.2514975070953
409000,1368.3023636341095
410000,1371.625952720642
411000,1374.887848854065
412000,1378.4355833530426
413000,1381.894915819168
414000,1385.5835118293762
415000,1389.3950943946838
416000,1392.723878622055
417000,1396.1359701156616
