r,l,t
1028.2462015748024,103,0.36960411071777344
1696.9856595993042,4500,14.601285219192505
1643.8659289479256,4500,28.364837408065796
1643.8659289479256,4500,42.26966094970703
1644.8144956231117,4500,56.650059938430786
1028.2462015748024,103,57.04952549934387
1698.8827928304672,4500,71.3732430934906
1643.8659289479256,4500,85.37524819374084
1698.8827928304672,4500,99.80914664268494
1644.8144956231117,4500,113.89695572853088
9828.11108493805,774,116.56433057785034
8868.149217307568,4500,131.28169679641724
3635.8558018803596,383,132.61786484718323
4147.133204579353,440,134.25832271575928
4732.398799300194,4500,148.40756273269653
3639.650068283081,384,149.78313541412354
1029.1947638392448,91,150.15802311897278
5139.333882391453,4500,165.059508562088
8329.363374650478,4500,180.08710050582886
7368.465394973755,4500,196.09738111495972
3642.4957687854767,383,197.48162961006165
3635.855804681778,383,198.9265468120575
5142.179576277733,4500,214.8714575767517
3642.4957708120346,384,216.2220380306244
5071.037084281445,4500,230.98466658592224
5016.020219027996,4500,245.44487977027893
7729.8692744374275,4500,262.88839840888977
3642.4957721829414,384,264.23500061035156
5004.637428879738,4500,279.4040513038635
5159.253780782223,4500,294.86412930488586
1029.1947640776634,91,295.27103996276855
5160.202341675758,4500,310.2907419204712
3639.6500681638718,384,311.623131275177
7376.053929209709,4500,326.26136779785156
5190.556481122971,4500,340.97342467308044
3743.043830692768,335,342.16091227531433
5015.071655869484,4500,356.9020836353302
5196.247879862785,4500,371.84193658828735
7543.950222849846,4500,387.83514189720154
3741.146697342396,335,389.01353931427
3635.855804145336,383,390.32457399368286
5441.926625907421,4500,406.61363768577576
9823.444420337677,795,409.34593868255615
5140.28244382143,4500,424.3760042190552
5153.562378406525,4500,439.2162489891052
5142.179573893547,4500,454.10878586769104
7540.155951857567,4500,470.72466230392456
5142.179582834244,4500,485.9657196998596
3730.712463438511,520,487.9892439842224
5011.277393043041,4500,502.9687554836273
9823.444394946098,795,505.6919586658478
3638.7015008330345,384,507.04351568222046
5157.356647610664,4500,521.8257822990417
5158.305214166641,4500,536.6248247623444
5162.099476873875,4500,551.3528950214386
5005.585991740227,4500,566.3706543445587
9833.55548620224,749,569.0426824092865
5185.813645482063,4500,584.4374556541443
3743.043830692768,335,585.7285392284393
5182.019375324249,4500,600.7388913631439
5183.916512072086,4500,615.8001165390015
9827.944405913353,775,618.5723600387573
5161.1509130597115,4500,632.7566788196564
5159.253778994083,4500,647.3176336288452
5158.305213928223,4500,661.3196337223053
9843.166608214378,706,663.8103566169739
5159.2537796497345,4500,678.1258051395416
5159.253781378269,4500,692.7379603385925
5163.996611118317,4500,707.1374869346619
5184.865071892738,4500,721.7122027873993
5159.253779411316,4500,736.3964939117432
5415.366760313511,4500,750.9369032382965
5154.510949730873,4500,765.6449863910675
5014.12308883667,4500,780.3758783340454
5183.916505932808,4500,795.8272037506104
9827.888840675354,775,798.6108419895172
3642.495771944523,384,800.0060079097748
5183.916505813599,4500,815.7992424964905
5159.253777444363,4500,830.9380202293396
5161.150909602642,4500,845.9988582134247
5011.277386546135,4500,860.7092957496643
5158.305215954781,4500,875.8372755050659
7472.807716786861,4500,891.1640338897705
5163.048037350178,4500,906.2490487098694
5161.15091252327,4500,921.5169839859009
5141.231016337872,4500,936.6215043067932
8060.919040739536,4500,951.9193232059479
3635.85580855608,384,953.3184499740601
5011.27739071846,4500,968.4710178375244
5008.431690752506,4500,983.3904650211334
5158.305209457874,4500,998.7283482551575
5161.150912463665,4500,1013.8512890338898
5140.282446861267,4500,1028.9828913211823
5005.585986793041,4500,1044.2519381046295
5150.716679930687,4500,1059.0579895973206
5063.44856184721,622,1061.3411638736725
5187.710776150227,4500,1076.7810940742493
5159.253779172897,4500,1092.187736749649
8018.233526945114,4500,1107.6966001987457
3743.043830692768,335,1108.8828597068787
5161.150913953781,4500,1123.9309782981873
5168.7394480109215,4500,1139.3197700977325
5161.15091329813,4500,1154.5702531337738
5141.231013119221,4500,1168.9441196918488
5166.842314422131,4500,1183.5203540325165
5157.356650173664,4500,1198.6192083358765
5158.305216372013,4500,1213.3863987922668
5139.3338841199875,4500,1229.4698870182037
5012.225951552391,4500,1244.3406250476837
5060.602861940861,632,1246.6097300052643
5161.150906085968,4500,1261.5872120857239
4147.1332005262375,440,1263.3501999378204
3642.4957723617554,384,1264.9962170124054
5157.356649577618,4500,1281.4005331993103
5153.56238090992,4500,1296.530281305313
5148.8195434212685,4500,1311.5013105869293
3639.650068759918,384,1312.8607203960419
9826.944401800632,779,1315.576250553131
5109.928309202194,4500,1330.2345724105835
5159.253780901432,4500,1345.1513044834137
5005.585986554623,4500,1360.2480745315552
9828.111085534096,774,1363.315503358841
9838.888867855072,725,1366.3447835445404
5073.882786154747,4500,1381.956996679306
5162.099480330944,4500,1397.7772755622864
5158.305215418339,4500,1414.227770805359
3642.4957718253136,384,1415.8073952198029
3646.2900386452675,383,1417.440423965454
3635.8558050990105,383,1418.888323545456
7259.380236327648,4500,1434.5079007148743
5187.710774183273,4500,1448.7657659053802
9823.388846695423,795,1451.588145494461
5162.099479138851,4500,1466.558556318283
5140.282451093197,4500,1481.1557455062866
8343.591874241829,4500,1495.8831624984741
5138.385314702988,4500,1510.5774784088135
5143.128146469593,4500,1525.610101699829
3642.495771944523,384,1527.016197681427
5111.825446069241,4500,1541.9703514575958
3642.4957690238953,384,1543.3362393379211
8154.827127635479,4500,1557.3894991874695
5073.882784605026,4500,1572.4696867465973
3642.495772242546,384,1573.9095451831818
4992.306056857109,4500,1589.5725309848785
5159.253779530525,4500,1604.5048134326935
5162.09947603941,4500,1619.053647518158
5140.282449603081,4500,1633.4477853775024
5009.380256652832,4500,1649.1229975223541
5183.916511178017,4500,1665.7194299697876
9822.833328723907,798,1668.489753961563
3638.7015014886856,384,1669.8962574005127
5160.202347457409,4500,1685.4036877155304
3733.55816167593,335,1686.6255021095276
3639.6500685811043,384,1688.0567338466644
5159.253777325153,4500,1702.9594643115997
4997.997459769249,4500,1717.6557893753052
5162.0994753837585,4500,1732.452466249466
5160.202344179153,4500,1747.216518163681
5155.4595138430595,4500,1761.7615649700165
3635.8558021187782,384,1763.0517814159393
5390.704028964043,4500,1777.6939680576324
5142.1795864105225,4500,1792.0776300430298
5161.150913417339,4500,1806.7818632125854
8355.923243045807,4500,1821.4535415172577
5148.81954652071,4500,1836.734412908554
5158.30521863699,4500,1852.5101895332336
8734.401316940784,4500,1872.0269374847412
5105.185472726822,4500,1888.0419788360596
4147.13320350647,440,1889.691320180893
3639.6500705480576,384,1891.1756184101105
3642.495772242546,384,1892.6491503715515
5160.202346563339,4500,1908.2547345161438
5152.613811790943,4500,1923.9848971366882
5144.076706588268,4500,1939.6945703029633
5139.333880186081,4500,1955.28852891922
8980.080062806606,4500,1970.2877976894379
3635.855806052685,383,1971.752266407013
5117.516850531101,4500,1987.9907615184784
5155.459512591362,4500,2003.6445136070251
3642.4957686066628,384,2004.9694950580597
3741.1466970443726,335,2006.2710638046265
3635.8558017015457,384,2007.7151775360107
5007.48312073946,4500,2023.1092658042908
5069.139949738979,4500,2038.640733242035
5004.6374225616455,4500,2053.7560267448425
3646.290032148361,383,2055.2052688598633
4147.133204579353,440,2056.880154132843
8879.532022714615,4500,2072.254510641098
5139.33387607336,4500,2087.243435382843
5009.380255162716,4500,2102.6368474960327
3737.352428138256,335,2103.839985847473
5182.019378066063,4500,2118.999790430069
8149.135724961758,4500,2133.434714078903
5163.996615111828,4500,2148.96036028862
3635.8558040857315,383,2150.351546764374
5145.025283813477,4500,2165.408705472946
8354.97467494011,4500,2180.4774401187897
5174.430848062038,4500,2195.2583005428314
8343.591878533363,4500,2210.0730640888214
5154.510946333408,4500,2224.9759619235992
5182.9679453372955,4500,2240.079391479492
3638.7015025019646,384,2241.4785141944885
5012.225957810879,4500,2256.545479297638
5161.150909304619,4500,2270.8572866916656
5168.739445567131,4500,2285.843252182007
3743.9924032092094,365,2287.1941497325897
5184.865073680878,4500,2302.492590904236
5161.150910437107,4500,2317.8241662979126
5163.996618151665,4500,2332.9342801570892
5140.2824494838715,4500,2347.6448957920074
5009.380266964436,4500,2361.9501547813416
5183.916512012482,4500,2376.530839204788
5188.659343123436,4500,2391.192109823227
5159.2537779212,4500,2406.431535959244
5018.865920126438,4500,2421.223712205887
5186.762211203575,4500,2436.537214756012
3741.146697342396,335,2437.7804782390594
3635.855801343918,384,2439.2195341587067
3642.495772123337,384,2440.636823654175
8838.743650257587,4500,2455.6729266643524
5158.305214643478,4500,2470.7959563732147
5163.048044204712,4500,2485.028172016144
3642.495771944523,384,2486.411695957184
5013.174527525902,4500,2501.196152448654
5160.2023450136185,4500,2516.1463208198547
5178.225106656551,4500,2531.289315700531
8018.233527362347,4500,2546.3228347301483
3745.889536380768,365,2547.6704049110413
5159.253776431084,4500,2562.4830079078674
4802.592725396156,4500,2576.999892473221
3642.495771944523,384,2578.3940618038177
5015.071651816368,4500,2594.3778245449066
5111.825453162193,4500,2610.164303302765
9845.499953269958,696,2612.80882191658
5113.722578048706,4500,2628.0537436008453
5151.665245115757,4500,2642.9177429676056
5015.071652233601,4500,2657.8070759773254
5019.8144835829735,4500,2672.6099383831024
5069.139950573444,4500,2687.3854928016663
3741.146697342396,335,2688.6086230278015
3743.043831050396,335,2689.911757707596
5142.179576456547,4500,2704.0770440101624
3639.650068104267,384,2705.520481824875
8838.743650376797,4500,2720.4220259189606
5006.534558296204,4500,2735.2078337669373
5158.305212378502,4500,2750.044466495514
5159.253782510757,4500,2765.051681280136
5016.020221889019,4500,2779.8750495910645
5167.790875017643,4500,2794.2890586853027
5168.739444077015,4500,2809.1356856822968
5149.768108785152,4500,2823.544307231903
5161.150913715363,4500,2837.483008623123
9837.666638493538,731,2840.1214118003845
3646.290038585663,384,2841.556125640869
5143.128145158291,4500,2856.5140368938446
9824.555499970913,790,2859.325159549713
3635.855804145336,384,2860.7406787872314
5009.380255162716,4500,2875.345487833023
5161.150910496712,4500,2889.8210287094116
3638.7015043497086,384,2891.2756204605103
5155.459515810013,4500,2905.943039417267
5182.967940151691,4500,2920.605424642563
3646.290032148361,383,2922.0502364635468
8876.68631798029,4500,2936.52281999588
5182.019376695156,4500,2950.4187347888947
5015.07165646553,4500,2965.1467628479004
5142.179577708244,4500,2979.866921901703
5153.562379598618,4500,2994.3262073993683
5071.037094175816,594,2996.4529490470886
5009.38025778532,4500,3011.3333032131195
3646.290031671524,383,3012.7428481578827
4147.133201181889,440,3014.47327208519
3635.8557992577553,383,3015.9293415546417
5138.385313928127,4500,3030.75901222229
9840.38882946968,719,3033.399977684021
3646.290032148361,383,3034.8918561935425
5159.2537806630135,4500,3049.9165337085724
5161.1509093642235,4500,3064.6128194332123
3642.4957690238953,384,3065.958539247513
5122.259675145149,4500,3080.284859895706
5008.431683242321,4500,3095.7631821632385
5170.636575341225,4500,3111.153802871704
5157.356644451618,4500,3126.286870956421
5140.282444119453,4500,3141.4278807640076
3635.855804681778,384,3142.8313431739807
3642.495771944523,384,3144.3131980895996
3642.4957687854767,384,3145.7462038993835
3635.855804145336,383,3147.2106618881226
5111.825439751148,4500,3162.4295477867126
5169.688012421131,4500,3177.6448142528534
5159.253782272339,4500,3193.049491405487
7731.766405284405,4500,3208.7287962436676
3638.7015014886856,384,3210.101703643799
3639.650069117546,384,3211.579437971115
5158.305209100246,4500,3227.0663707256317
5163.996610224247,4500,3241.8967859745026
3639.6500681638718,384,3243.336455345154
3743.043830692768,335,3244.635571718216
3743.043830692768,335,3245.959212779999
