r,l,t
3739.2495741844177,330,1784.084820508957
4159.464581608772,431,1786.9632108211517
3733.5581792593002,369,1789.3880543708801
3747.786679625511,362,1791.8233761787415
3746.8381140232086,457,1794.949357509613
5160.202349603176,4500,1835.8632411956787
1029.194771528244,91,1836.5385010242462
5129.848228156567,4500,1877.956759929657
1030.14333319664,95,1878.6728734970093
3733.558173596859,484,1881.8767981529236
4341.589371621609,443,1895.8258249759674
4243.887016654015,845,1901.3735072612762
3747.786683678627,597,1905.3203444480896
3736.4038766026497,408,1908.0389914512634
1030.1433335542679,89,1908.6866736412048
4348.22932946682,653,1912.9747681617737
5093.802707970142,4500,1953.1228680610657
9804.333350002766,881,1972.3081946372986
5140.282450854778,4500,2013.1282134056091
644.0767287611961,73,2013.6878383159637
5072.934231460094,4500,2055.1555256843567
637.4367637634277,73,2055.72607755661
3738.301008105278,407,2058.5068423748016
5108.979773521423,4500,2099.9825406074524
9815.11111921072,832,2105.577345609665
3747.786685824394,1141,2113.091332912445
5087.162733078003,4500,2166.661857366562
3741.146712779999,318,2168.8428633213043
5117.516867280006,4500,2209.322927713394
3747.7866752147675,357,2211.71475815773
4246.732720911503,471,2214.872126340866
1031.0919089317322,95,2215.552919626236
3743.9924085736275,354,2217.9630625247955
5170.636582434177,4500,2258.4211077690125
3747.7866735458374,480,2261.5879080295563
3737.352435171604,387,2264.1389837265015
4253.372678101063,483,2267.352685689926
4148.081790447235,481,2281.737518787384
5114.671175122261,4500,2323.382974386215
5122.259699165821,4500,2365.3653507232666
3635.855812907219,330,2367.734194278717
3737.3524422049522,354,2370.2119340896606
3734.5067402124405,1016,2376.8600215911865
1032.0404720306396,96,2377.5569581985474
637.4367608428001,76,2378.108206987381
3744.9409689307213,333,2380.2975986003876
3747.7866774201393,362,2382.7197234630585
4252.424115896225,434,2385.741064310074
3749.683808505535,316,2399.137861251831
3746.83811545372,380,2401.7015268802643
3747.786679327488,426,2404.5517723560333
5146.922431468964,4500,2444.62242937088
5157.356654286385,4500,2484.7119891643524
3646.2900458574295,306,2486.779321670532
4152.824610054493,483,2489.9950795173645
4252.424109578133,450,2493.0244665145874
3740.1981427669525,323,2495.242715358734
3734.506740450859,390,2497.878306388855
1032.040472149849,95,2498.574369907379
5095.699844300747,4500,2549.7613339424133
5104.236931145191,4500,2589.628273010254
5092.854134857655,4500,2629.2407836914062
